S. No,Br. No ,Br. Date ,Recid,Main_Category,Passed_Category,Contractor_name,Description_Kan,Description_Eng,Bill Pass Date,Bill Pass Amt,Paid Date,Paid Amt
882,7052,30-Nov-13,57372,Emergency-Civil,Civil,Charantimath Sadanand S,"ºÀÄ§â½î «¨sÁUÀzÀ ªÁqÀđ £ÀA 31 gÀ ªÁ¼ÉéĂPÀgÀ ¥Áèl, ºÉĂªÀÄAvÀ£ÀUÀgÀ, CjºÀAvÀ£ÀUÀgÀUÀ¼À°è ºÁ¼ÁzÀ ZÉĂA§gÀ zÀÄgÀ¹Û ªÀiÁr PÀªÀgÀ ºÁPÀÄªÀÅzÀÄ.","Regarding Drain  Repairs Work At Walvekar Plot, Hemanth Nagar, Arihanth Nagar. in ward 31.",30-Nov-13,13514,12-Dec-13,13514
883,7048,30-Nov-13,57370,Emergency-Civil,Civil,Charantimath Sadanand S,"ºÀÄ§â½î «¨sÁUÀzÀ ªÁqÀđ £ÀA 48 gÀ ªÀÄ°èPÁdÄđ£À £ÀUÀgÀ, «£ÀÆvÀ£Á PÁ¯ÉÆĂ¤, ªÀÄÄzÀÄUÀ¯ï ¯ÉĂOmï, ºÁUÀÆ PÁgÀÄtå PÁ¯ÉÆĂ¤UÀ¼À°è ºÁ¼ÁzÀ ZÉĂA§gÀ zÀÄgÀ¹Û ªÀiÁr PÀªÀgÀ ºÁPÀÄªÀÅzÀÄ.","Regarding Drain  Repairs work At Malikarjun Nagar, Vinuthana Colony, Mudhugal Lay Out, and Karunya Colony, in ward 48.",30-Nov-13,27737,12-Dec-13,27737
884,7049,30-Nov-13,57719,Emergency-Civil,Civil,Gadag Kushal C,ºÀÄ§â½î «¨sÁUÀzÀ ªÁqÀđ £ÀA 33 gÀ EA¢gÁ PÁ®¤AiÀÄ°è M¼ÀZÀgÀAr ZÉĂA§gÀ PÀlÄÖªÀÅzÀÄ.,Regarding UGD Line Work At Indira Colony. in ward 33,30-Nov-13,16658,12-Dec-13,16658
885,7050,30-Nov-13,57194,Emergency-Civil,Civil,Patil Rajendra S,ºÀÄ§â½î « ªÁqÀđ £ÀA 29 gÀ zÉĂªÁAUÀ ¥ÉĂl ºÁUÀÆ ¸Á¬Ä PÁ¯ÉÆĂ¤AiÀÄ gÀ¸ÉÛAiÀÄ°è ZÉĂA§gï zÀÄgÀ¹Û ªÀiÁqÀE PÀªÀgÀ ºÁPÀÄªÀÅzÀÄ.,"Regarding   Maintenance  Drain Work At Devang Peth,  &  Sai Colony Road. in ward 29",30-Nov-13,19745,12-Dec-13,19745
886,6620,13-Nov-13,59009,Emergency-Civil,Civil,Charantimath Sadanand S,ºÀÄ.«.ªÁqÀđ £ÀA 30 ºÁUÀÆ 33 gÀ UÉÆĂ¥À£ÀPÉÆ¥Àà ªÀÄÄRågÀ¸ÉÛ. nĂZÀgÀ́ PÁ¯ÉÆĂ¤. ºÁUÀÆ ªÀÄAiÀÄÆj §qÁªÀuÉUÀ¼À°è ºÁ¼ÁzÀ ZÉĂA§gÀ zÀÄgÀ¹Û ªÀiÁr PÀªÀgÀ ºÁPÀÄªÀÅzÀÄ.,Regarding Drains:Slab Over Drain At Gopankoppa Main Road. Treachr`s Colony. & Mayuri Badavane. in ward 30 & 33.,05-Dec-13,12159,24-Jan-14,12159
887,6956,28-Nov-13,58641,Emergency-Civil,Civil,Gabbur M.S.,ºÀÄ.«.ªÁqÀđ £ÀA 41 gÀ ºÉUÉÎĂjAiÀÄ°è DAiÀÄÄªÉĂđ¢PÀ PÁ¯ÉĂd JzÀÄjUÉ ZÉĂA§gÀ ¸Àj¥Àr¹ ¸Áè¨ï ºÁPÀÄªÀÅzÀÄ.,Regarding Drain Work At Heggeri Aayurvedick College Opp. in ward 41,04-Dec-13,9928,24-Jan-14,9928
888,7068,03-Dec-13,59641,Emergency-Civil,Civil,Chikkayyanavar Shivappa S,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 02 ªÁqÀđ £ÀA 09gÀ £ÀÄZÀÑA©è ¨Á«UÉ ¸ÀÄtÚ §tÚ ºÀZÀÄÑªÀÅzÀÄ,Regarding Cleaning of well and ponds Maintenance Works at Nuchambli well ward 09,05-Dec-13,28023,24-Jan-14,28023
889,6582,12-Nov-13,57708,Emergency-Civil,Civil,Hukkeri Yusuf Ibrahimsab,ºÀÄ§â½î « ªÁqÀđ £ÀA 43 ªÀiÁåzÁgÀ MtÂAiÀÄ°è ¹.r.¸Áè§ ªÉÄĂ¯É PÀªÀgÀ ºÁPÀÄªÀÅzÀÄ. ºÁUÀÆ PÀj«ÄAiÀiÁ£ÀUÀgÀ. £ÁgÁAiÀÄt¸ÉÆĂ¥sÁ .ªÉÄºÀ§Æ§£ÀUÀgÀUÀ¼À°è ZÉĂA§gÀ ¸Àj¥Àr¸ÀÄªÀÅzÀÄ.,Regarding Drain CD Slab Cover  Work At Myadar Oni. Karimiya Nagar. Narayan Sofa. Mehboob Nagar. in ward 43,09-Dec-13,10110,24-Jan-14,10110
890,7371,19-Dec-13,59731,Emergency-Civil,Civil,Panchaputra Shekhar M,ºÀÄ.«.ªÁqÀđ £ÀA 27 gÀ ªÁAiÀÄÄ¥ÀÄvÀæ §qÁªÀuÉ eÉÆåĂw PÁ®¤ ºÁUÀÆ ¹zÀƯPÀ¯Áåt £ÀUÀgÀ ZÉĂA§gÀ zÀÄgÀ¹ÜUÉÆ½¹ J¥sï.Dgï.¹ PÀªÀgÀ ºÁPÀÄªÀÅzÀÄ,Regarding Drain Chembar Repair and Maintnance works at Joyti Colony and Siddakalyan Nagar Roads in ward No : 27,23-Dec-13,15231,24-Jan-14,15231
891,7461,21-Dec-13,59732,Emergency-Civil,Civil,Panchaputra Madan M,ºÀÄ.«.ªÁqÀđ £ÀA 27 gÀ eÉÆåĂw PÁ®¤AiÀÄ°è M¼ÀZÀgÀAr ZÉĂA§gÀ PÀlÄÖªÀÅzÀÄ,Regarding UGD Chembar Maintnance works at joyti Colony Road  in Ward No 27,28-Dec-13,16625,24-Jan-14,16625
892,7370,19-Dec-13,59730,Emergency-Civil,Civil,Panchaputra Shekhar M,ºÀÄ§â½î «¨sÁUÀzÀ ªÁqÀđ £ÀA 27gÀ°è ¹zÉƯĂ±ÀégÀ£ÀUÀgÀ ºÁUÀÆ ¹zÀ̃PÀ¯Áåt £ÀUÀgÀ ZÉĂA§gÀ zÀÄgÀ¹ÛUÉÆĂ½¹ J¥sÀ.Dgï.¹. PÀªÀgÀ ºÁPÀÄªÀÅzÀÄ.,Regarding Drains:Slab Over Drain Work At Siddeshwar Nagar and Siddhkalyan Nagar in ward 27,29-Dec-13,15457,24-Jan-14,15457
893,7572,27-Dec-13,58365,Emergency-Civil,Civil,Naikar Husensab M,ºÀÄ§â½î « ªÁqÀđ £ÀA 44 gÀ°è §gÀÄªÀ CgÀ«AzÀ £ÀUÀgÀ r.¹.¦. ªÀÄ£É ºÀwÛgÀ ºÉÆ¸À ZÉĂA§gÀ PÀlÄÖªÀÅzÀÄ ºÁUÀÆ M¼ÀZÀgÀAr PÉÆ¼ÀªÉ ºÁPÀÄªÀÅzÀÄ.,Regarding UGD Line Work At Aravind Nagar (near) DCp House . in ward 44,28-Dec-13,28924,24-Jan-14,28924
894,6791,23-Nov-13,58329,Emergency-Civil,Civil,Kaller Somashekhar Bhimappa,"ºÀÄ§â½î « ªÁqÀđ £ÀA 45, 54. gÀ°è §gÀÄªÀ ªÀÄÄ¯Áè£À NtÂ, PÁ¼ÀªÀÄä£À CUÀ¹, ªÀÄºÁ«ĂgÀ UÀ°è, PÀªÀÄj¥ÉĂoÀ,ªÀiÁåzÁgÀ NtÂAiÀÄ°è ªÀÄvÀÄÛ ºÉÆ¸ÀÆgÀ ªÁtÂ «¯Á¸À ¸ÀPÀđ¯ï £À°è PÀªÀgÀ ºÁPÀÄªÀÅzÀÄ.","Regarding Drain Work At Mullan Oni, Kalamman Agasi, Mahavir Galli, Kamari Peth, Myadar Oni & Hosur Vani Vilas Circle. in ward 54.45.",19-Dec-13,11806,24-Jan-14,11806
895,6793,23-Nov-13,58328,Emergency-Civil,Civil,Kaller Somashekhar Bhimappa,"ºÀÄ§â½î « ªÁqÀđ £ÀA 54 gÀ°è §gÀÄªÀ ¨Á¨Á¸Á£À UÀ°è ºÉÆ¸À ZÉĂA§gÀ PÀlÄÖªÀÅzÀÄ, ºÁUÀÆ ¯ÉÆĂPÀAqÉ ªÀÄ£É ºÀwÛgÀ ZÉĂA§gÀ PÀªÀgÀ ºÁPÀÄªÀÅzÀÄ.",Regarding Drain Work At Babasan Galli. in ward 54,19-Dec-13,23996,24-Jan-14,23996
896,6790,23-Nov-13,58330,Emergency-Civil,Civil,Kaller Somashekhar Bhimappa,"ºÀÄ§â½î « ªÁqÀđ £ÀA 53 54 gÀ°è §gÀÄ ªÀiÁzsÀªÀ¥ÀÆgÀ, ºÀÄ§â½î ¥ÀA¥À́, ¸ÀÄ¦æAiÀiÁ J¯ÉQÖçPÀ®́, ¹n Qè¤Pï, UÀÄgÀÄ¹zsÉƯĂ±ÀégÀ £ÀUÀgÀ, ºÁUÀÆ ºÀwÛPÁ¼À ¸Á®£À°è ZÉĂA§g JvÀÛj¹ PÀªÀgÀ ºÁPÀÄªÀÅzÀÄ.","Regarding Drain Work At Madavpur, Hubli Pumps, Supriya Electrical`s, City Clinic, Gurusideshwar Nagar Kalamman Agasi. & Hathikal Saal. in ward 53 & 54",19-Dec-13,15243,24-Jan-14,15243
897,6792,23-Nov-13,58331,Emergency-Civil,Civil,Kaller Somashekhar Bhimappa,"ºÀÄ§â½î « ªÁqÀđ £ÀA 54,44,45. gÀ°è §gÀÄªÀ §¼ÁîjUÀ°è, PÀªÀÄj¥ÉĂoÀ, ºÉÆ¸ÀÆgÀ ¸ÀÄtÚzÀ §nÖAiÀÄ°è ¦üæĂPÁ¸ÀÖ ºÁPÀÄªÀÅzÀÄ.","Regarding Drain Work At Ballari Galli, Kamari Peth Hosur Sunnad Batti. in ward. 54,44,45.",19-Dec-13,13148,24-Jan-14,13148
898,6811,23-Nov-13,58888,Emergency-Civil,Civil,Kaller Somashekhar Bhimappa,ºÀÄ§â½è «.ªÁqÀđ £ÀA 45 gÀ°è §gÀÄªÀ ¹zsÁƯgÉÆĂqsÀ  ¸ÀPÀđ¯ï ºÁUÀÆ UÀ« MtÂ ºÀwÛgÀ ZÉĂA§gÀ zÀÄgÀ¹Ü ºÁUÀÆ J¥sÀ.Dgï.¹. PÀªÀgÀ ºÁPÀÄªÀÅzÀÄ.,Regarding Drain Work At Siddaroad Circle. (near) Gavi Oni in ward 45.,19-Dec-13,2353,24-Jan-14,2353
899,7574,27-Dec-13,56999,Emergency-Civil,Civil,Gadag Kushal C,ªÁqÀđ £ÀA 33 gÀ ¨sÀªÁ¤£ÀUÀgÀzÀ°è gÁWÀªÉĂAzÀæ UÀÄr ºÀwÛgÀ gÉÊ¯Éé ©æqÀÓ ºÀwÛgÀ M¼ÀZÀgÀAr zÀÄgÀ¹Û ªÀiÁqÀÄªÀÅzÀÄ.,Regarding U.G.D.Line Maintenance Wok At Bhavani Nagar Vivekanand Colony Ward in 33,30-Dec-13,55428,24-Jan-14,55428
900,3930,08-Aug-13,57530,Emergency-Civil,Civil,Panchaputra Shekhar M,ºÀÄ§â½î «¨sÁUÀzÀ ªÁqÀđ £ÀA 24 gÀ £ÀªÀ£ÀUÀgÀzÀ F.qÀ§Æè.J¸ï. 1£ÉĂ PÁæ¸ï ºÁUÀÆ 2£ÉĂ PÁæ¸ÀzÀ°è ªÀÄvÀÄÛ PÀÄªÉA¥ÀÄ  gÀ¸ÉÛ ºÀwÛgÀ MZÀgÀAr PÉÆ¼ÀªÉ ªÀiÁUÀđ zÀÄgÀ¹Û ªÀiÁqÀÄªÀÅzÀÄ.,Regarding Maintenance for  UGD DFrain Work At  Navanagar  EWS 1st Cross and 2nd Cross  near Kuvempu Road in ward 24.,02-Sep-13,16070,24-Jan-14,16070
901,1414,25-May-13,51010,Emergency-Civil,Civil,Ajay Gangadhar Dharwadkar,ºÀÄ.«.ªÁqÀđ.£ÀA.48gÀ°è ¸ÁUÀgÀ PÁ¯ÉÆĂ¤AiÀÄ°è ZÉĂA§gï zÀÄgÀ¹Û ªÀiÁr PÀªÀgÀ ºÁPÀÄªÀzÀÄ ºÁUÀÆ ZÁ®ÄPÀå £ÀUÀgÀzÀ°è ºÉÆ¸À ZÉĂA§gï PÀlÄÖªÀzÀÄ.,zonal no 6 ward no 48 sagar colony and chalukya nagar UGD chamber works.,30-Dec-13,55804,24-Jan-14,55804
902,1415,25-May-13,51015,Emergency-Civil,Civil,Ajay Gangadhar Dharwadkar,ºÀÄ.«.zÀ.ªÁ.£ÀA.48gÀ ªÀiÁ£ÁđqÀÄ CªÀgÀ ªÀÄ£É¬ÄAzÀ ¥ÀæPÁ±À PÁ¯ÉÆĂ¤ ªÀÄÄRå gÀ¸ÉÛUÉ °APÀ ªÀiÁqÀÄªÀzÀÄ.,zonal no 6 ward no 48 marnadu home to prakash colony main road link.,30-Dec-13,51196,24-Jan-14,51196
903,4448,03-Sep-13,57775,Emergency-Civil,Civil,A-1 Arts Hubli,"ºÀÄ§â½î ªÁqÀđ £ÀA 50 gÀ PÀÈ¥Á£ÀUÀgÀ, ªÁqÀđ £ÀA 52 gÀ ¹©n ºÀwÛgÀ ºÁUÀÆ vÀ©Ă§¯ÁåAqï zÀ°è ©¢ƯgÀÄªÀ M¼ÀZÀgÀAr ZÉĂA§gÀ zÀÄgÀ¹Û ªÀiÁqÀÄªÀÅzÀÄ.","Regarding UGD Line work At Krupa Nagar, and Vard no 52 (near) CBT and Tabib Land.",06-Jan-14,21330,12-Feb-14,21330
904,7687,28-Dec-13,58771,Emergency-Civil,Civil,Hukkeri Yusuf Ibrahimsab,ºÀÄ§â½î «¨sÁUÀzÀ ªÁqÀđ £ÀA 43 gÀ°è ZÉĂA§gÀ ¸Àj¥Àr¹ PÀªÀgÀ ºÁPÀÄªÀÅzÀÄ.,Regarding Drains:Slab Over Drains Work At Hubli Vibhag ward no 43.,16-Jan-14,9869,12-Feb-14,9869
905,7873,07-Jan-14,54066,Emergency-Civil,Civil,Bhimappa N.F.,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03 ªÁqÀđ £ÀA  15 gÀ UÀt¥Àw UÀÄr »A¨sÁUÀzÀ ²ªÀ¥ÀÆgÀ PÁ®¤AiÀÄ°è M¼ÀZÀgÀAr PÉÆ¼ÀªÉ ºÁUÀÆ UÀmÁgÀ zÀÄgÀ¹Û ªÀiÁqÀÄªÀÅzÀÄ.,Repairs to U.G.D. pipeline & U.C.R Drain at Shvapur colony beside Ganesh temple in ward No.15 of Dharwad.,10-Jan-14,19836,12-Feb-14,19836
906,7980,10-Jan-14,58824,Emergency-Civil,Civil,Bhimappa N.F.,zsÁ.«.ªÁqqÀđ £ÀA 16 gÀ°è ®QëĂ¹AUÀ£ÀPÉĂj PÀ®ÄèªÀqÀØgÀ NtÂAiÀÄ°è M¼ÀZÀgÀAr PÉÆ¼ÀªÉ ªÀiÁUÀđ zÀÄgÀ¹Û ªÀiÁqÀÄªÀÅzÀÄ ºÁUÀÆ ZÉĂA§gÀ PÀlÄÖªÀÅzÀÄ (ªÀiÁ£Àå C¢üPÀëPÀ EAd¤AiÀÄgÀgÀÄ C£ÀÄªÉÆĂ¢¹zÀ PÁªÀÄUÁj.),"Regarding UGD Line Work At Laxmisingankeri Kalluwaddar Oni, in ward 16",18-Jan-14,54719,12-Feb-14,54719
907,7707,30-Dec-13,59504,Emergency-Civil,Civil,Madar Suresh K,zsÁgÀªÁqÀ «§UÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 01 ªÁqÀđ £ÀA 2 gÀ°è §gÀÄªÀ ¥ÀæªÀÄÄR gÀ¸ÉÛUÀ¼À°è M¼ÀZÀgÀAr ZÉĂA§gÀ ªÀÄÄZÀÑ½PÉ (PÀªÀgÀ) ºÁPÀÄªÀÅzÀÄ. ºÁUÀÆ zÀÄgÀ¹Û ªÀiÁqÀÄªÀÅzÀÄ.,Regarding Drains:Repair to UGD Lines work At Ward no 2 Main Roads.,10-Jan-14,24660,12-Feb-14,24660
908,8242,27-Jan-14,60353,Emergency-Civil,Civil,Avinash B Naragund,ªÁqÀđ £ÀA 49gÀ ºÀÄ§â½îAiÀÄ ¸ÉÖĂ±À£ï gÉÆĂqÀ §¸À ¤¯ÁƯtzÀ ºÀwÛgÀ gÀ¸ÉÛAiÀÄ ªÀÄzÀåzÀ°èAiÀÄ £Á¯Á j¥ÉĂj ªÀiÁqÀÄªÀÅzÀÄ (¨sÁUÀ 1),Regarding Nala Repair Works at station bus stop road in ward No : 49,28-Jan-14,98067,12-Feb-14,98067
909,8241,27-Jan-14,60352,Emergency-Civil,Civil,Avinash B Naragund,ªÁqÀđ £ÀA 49 gÀ ºÀÄ§â½îAiÀÄ ¸ÉÖĂµÀ£ï gÉÆĂqÀ §¸À ¤¯ÁƯtzÀ ºÀwÛgÀ gÀ¸ÉÛAiÀÄ ªÀÄzÀåzÀ°èAiÀÄ £Á¯Á j¥ÉĂj ªÀiÁqÀÄªÀÅzÀÄ  (¨sÁUÀ 2),Regarding Nala Repair Work at Railway station bus stop Road in ward No : 49,28-Jan-14,99516,12-Feb-14,99516
910,8055,16-Jan-14,57703,Emergency-Civil,Civil,Kamati Rajshekhar B,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03 ªÀqÀđ £ÀA 05 gÀ ºÁ¼À¨sÁ« ¸ÀPÀđ¯ï ºÀwÛgÀ M¼ÀZÀgÀAr PÉÆ¼ÀªÉ zÀÄgÀ¹ÛUÉÆ½¸ÀÄªÀÅzÀÄ. ªÀÄvÀÄÛ ZÉĂA§gÀ PÀlÄÖªÀÅzÀÄ.,Regarding UGD Line work At Haal Bavi Circle. in ward 5 of Dharwad.,28-Jan-14,19879,12-Feb-14,19879
911,8056,16-Jan-14,57700,Emergency-Civil,Civil,Isuf S Mannur,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03 ªÁqÀđ £ÀA 15gÀ ¨sÉÆĂ«UÀ°èAiÀÄ°è M¼ÀZÀgÀAr PÉÆ¼ÀªÉ zÀÄgÀ¹ÛUÉÆ½¸ÀÄªÀÅzÀÄ.,Regarding UGD Line Work At Bhovi Galli in ward 15,28-Jan-14,19898,12-Feb-14,19898
912,8132,22-Jan-14,58789,Emergency-Civil,Civil,Kamati Rajshekhar B,"zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03 ªÁqÀđ £ÀA 5 gÀ°è ºÀÆUÁgÀMtÂ PÁæ¸ï, PÀªÀÄ¯Áè¥ÀÆgÀ. ¹.r.¸Áè§ zÀÄgÀ¹Û ªÀiÁqÀÄªÀÅzÀÄ.","Regarding Drains:Slab Over Drain work. At Hugar Oni, Kalapur. in ward 5",28-Jan-14,19515,12-Feb-14,19515
913,8342,29-Jan-14,53268,Emergency-Civil,Civil,Satish Anandrao Paltankar,ºÀÄ.«¨sÁUÀzÀ ªÁqÀđ £ÀA. 27gÀ nA§gÀAiÀiÁqÀđ f¸Á «Ä¯ï ºÀwÛgÀ Dgï.¹.¹ ªÁ¯ï PÀnÖ zÀ¨Á¸À ºÁPÀÄªÀÅzÀÄ.,Constructon of RCC wall with slab at Timberyard in ward no. 27,31-Jan-14,37722,12-Feb-14,37722
914,8358,30-Jan-14,53330,Emergency-Civil,Civil,Satish Anandrao Paltankar,ºÀÄ.«¨sÁUÀzÀ ªÁqÀđ £ÀA. 27gÀ ¸Á¬Ä£ÀUÀgÀ G¥ÀgÀ¸ÉÛUÉ Dgï.¹.¹ zÀ¨Á¸À ºÁPÀÄªÀÅzÀÄ.,Construction of RCC salb at saingar main road in ward no. 27,31-Jan-14,45892,12-Feb-14,45892
915,8357,30-Jan-14,53329,Emergency-Civil,Civil,Satish Anandrao Paltankar,"ªÁqÀđ £ÀA. 27gÀ ¸ÀÄ¨sÁ¤£ÀUÀgÀ ±ËZÁ®AiÀÄ ºÀwÛgÀ Dgï,¹.¹ ªÁ¯ï PÀnÖ zÀ¨Á¸À ºÁPÀÄªÀÅzÀÄ",Construction of RCC wall with slab at subhaninagar in ward no. 27,31-Jan-14,57638,12-Feb-14,57638
916,7885,07-Jan-14,54732,Emergency-Civil,Civil,Charantimath Sadanand S,ªÁqÀđ £ÀA 33 gÀ «dAiÀÄ£ÀUÀgÀzÀ°è M¼ÀZÀgÀAr zÀÄgÀ¹Û ªÀiÁqÀÄªÀÅzÀÄ.,Regarding U.G.D Line Work At Vijay Nagar ward in 33,30-Jan-14,35535,12-Feb-14,35535
917,8141,22-Jan-14,54733,Emergency-Civil,Civil,Charantimath Sadanand S,ºÀÄ.«.ªÁqÀđ £ÀA 33  gÀ ªÀÄÄQÛzsÁªÀÄ «ªÉĂPÁ£ÀAzÀ PÁ¯ÉÆĂ¤AiÀÄ°è M¼ÀZÀgÀAr zÀÄgÀ¹Û ªÀiÁqÀÄªÀÅzÀÄ.,Regarding Maintenance U.G.D.Line  Work At Mukthi Dham. Vevekanand Colony  Ward in 33.,30-Jan-14,78563,12-Feb-14,78563
918,8959,20-Feb-14,60794,Emergency-Civil,Civil,Malagimani Ashok M,ºÀÄ§â½î «¨sÁUÀzÀ ªÁqÀđ £ÀA 40 gÀ ²ªÀ¥ÀÆvÀæ£ÀUÀgÀ M¼ÀZÀgÀAr PÉÆ¼ÀªÉ zÀÄgÀ¹Ü ªÀiÁqÀÄªÀÅzÀÄ.,Regarding UGD Lines Repairs Work At Shivputra Nagar in Ward no 40,25-Feb-14,93189,04-Mar-14,93189
919,8387,31-Jan-14,46526,Emergency-Civil,Civil,Sayad Mohammad Hashama,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 02 ªÁqÀđ £ÀA 11gÀ zÀ¯Á® ªÀiÁPÉđl zÀÄUÁđ ºÉÆĂmÉ® ºÀwÛgÀ vÉ ZÀ zÀÄgÀ¹Û ªÀiÁqÀÄªÀzÀÄ.,Repairs to Open Drain in Dalal Market Near Durga hotel at W No.11 Dharwad.,06-Feb-14,37973,12-Mar-14,37973
920,8160,23-Jan-14,57545,Emergency-Civil,Civil,Irfan M U,"zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03 ªÁqÀđ £ÀA 4, 12. gÀ°èAiÀÄ ¸ÉÊzÁ¥ÀÆgÀ, UÀÄUÀÄAfPÉÆ¥Áà, ºÁUÀÆ ªÀÄgÁoÁ PÁ®¤ ªÀÄÄRågÀ¸ÉÛ ªÀÄvÀÄÛ zÀÄUÁđzÉĂ« UÀÄr gÀ¸ÉÛ ¨sÁUÀUÀ¼À°è M¼ÀZÀgÀAr ZÉĂA§gÀ zÀÄgÀ¹Û ªÀiÁqÀÄªÀÅzÀÄ.","Regarding UGD Line  Work At  Saidapur, Gulgunji Koppa, & Maratha Colony Main Road, & Durgadevi Temple Cross Road. in ward 4 & 12",06-Feb-14,13169,12-Mar-14,13169
921,8162,23-Jan-14,57546,Emergency-Civil,Civil,Irfan M U,"zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03 ªÁqÀđ £ÀA 5 ªÀÄvÀÄÛ 15 gÀ PÀªÀÄ¯Á¥ÀÆgÀ, ªÀiÁ¼Á¥ÀÆgÀ ªÀÄvÀÄÛ ªÀ¤vÁ ¸ÉĂªÁ ¸ÀªÀiÁd ºÀwÛgÀ M¼ÀZÀgÀAr ZÉĂA§gÀ zÀÄgÀ¹ÛUÉÆ½¸ÀÄªÀÅzÀÄ.","Regarding UGD Line  Work At  Kamalapur, Malapur & Vanitha Seva Samaj. in ward 5 & 15.",06-Feb-14,15748,12-Mar-14,15748
922,8165,23-Jan-14,57544,Emergency-Civil,Civil,Irfan M U,"zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03 ªÁqÀđ £ÀA 4 gÀ JªÀiï.©.£ÀUÀgÀ, UÀÄ®UÀÄAfPÉÆ¥Àà, ªÀÄvÀÄÛ ¸ÉÊzÁ¥ÀÆgÀ UÀ¼À°è M¼ÀZÀgÀAr zÀÄgÀ¹ÛUÉÆ½¹ PÀªÀgÀ C¼ÀªÀr¸ÀÄªÀÅzÀÄ.","Regarding UGD Line  Work At M.B.Nagar, Gulgunjikoppa & Saidapur.in ward 4.",06-Feb-14,17096,12-Mar-14,17096
923,8163,23-Jan-14,57569,Emergency-Civil,Civil,Irfan M U,zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÁqÀđ £ÀA 12 gÀ ªÀÄgÁoÁ PÁ®¤ gÀ¸ÉÛ ªÀÄ®è¸ÀdÓ£À ªÁåAiÀÄªÀÄ ±Á¯É JzÀÄjUÉ M¼ÀZÀgÀAr ZÉĂA§gÀ PÀlÄÖªÀÅzÀÄ.,Regarding UGD Line  Work At Maratha Colony Road Malla Sajjan Gem School opp. in ward 12,06-Feb-14,14333,12-Mar-14,14333
924,8166,23-Jan-14,57570,Emergency-Civil,Civil,Irfan M U,"zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03  ªÁqÀđ £ÀA 4, 12, ªÀÄvÀÄÛ 15 gÀ ªÉÄºÀ§Æ§ £ÀUÀgÀ, gÁd£ÀUÀgÀ, DAiÀiḯ ¥sÉPÀÖj, PÉ.¹.¥ÁPÀđ gÉÆĂqÀ, ªÀÄvÀÄÛ ªÀÄºÀ¶ gÉÆĂqÀ. ZÉĂA§gÀ zÀÄgÀ¹Û ªÀiÁqÀÄªÀÅzÀÄ.","Regarding Repairs To BB Masnory Chamber At Mehboob Nagar, Rajnagar, Ice Factory, KC Park Road & Maheshi Road in ward 4,12,&15",06-Feb-14,14852,12-Mar-14,14852
925,8161,23-Jan-14,58260,Emergency-Civil,Civil,Irfan M U,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03 ªÁqÀđ £ÀA 4 gÀ UÀÄ®UÀÄAfPÉÆ¥Àà ¸ÀgÀPÁj ±Á¯ÉAiÀÄ ºÀwÛgÀ  M¼ÀZÀgÀAr PÉÆ¼ÀªÉ zÀÄgÀ¹ÛUÉÆ½¸ÀÄªÀÅzÀÄ.,Regarding UGD Line Work At Gulgunji Koppa   (near) Govt School in ward 4,06-Feb-14,19515,12-Mar-14,19515
926,8251,27-Jan-14,57693,Emergency-Civil,Civil,Meti V S,ºÀÄ§â½î «¨sÁUÀzÀ ªÁqÀđ £ÀA 59 gÀ EA¢gÁ£ÀUÀgÀ 2£ÉĂ PÁæ¸À ºÁUÀÆ PÀÄ¨Áđ£À±ÁªÀ° gÉÆĂqÀzÀ°è M¼ÀZÀgÀAr ZÉĂA§gÀ JvÀÛj¹ PÀlÄÖªÀÅzÀÄ.,Regarding UGD Line Work At Indira Nagar 2nd Cross and Kurban Shavali Road in ward 59.,06-Feb-14,9387,12-Mar-14,9387
