S. No,Br. No,Br. Date ,Recid,Main_Category,Passed_Category,Contractor_name,Description_Kan,Description_Eng,Bill Pass Date,Bill Pass Amt,Paid Date,Paid Amt
1372,9247,12-Feb-15,67876,Emergency-Civil,Civil,Malagi B M,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 02 ªÁqÀđ £ÀA 06 gÀ §tUÁgÀ NtÂ G¥ÀgÀ¸ÉÛUÉ  vÉgÉzÀ ZÀgÀAr PÀnÖDgï.¹.¹ ¸Áè¨ï ºÁPÀÄªÀÅzÀÄ.,Regarding Drain work At Banagar Oni Cross Road. in ward no 6,16-Feb-15,26936,11-Mar-15,26936
1373,9246,12-Feb-15,67877,Emergency-Civil,Civil,Malagi B M,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 02 ªÁqÀđ £ÀA 06gÀ ¸ÀªÀzÀwÛ gÉÆĂqÀ ºÀ¼ÉĂ UÀqÀAUÀ gÀ¸ÉÛ ºÀwÛgÀ °Ăqï D¥sï qÉæĂ£ï zÀÄgÀ¹Ü PÁªÀÄUÁj.,Regarding Drain Work At  Savadahti Road Old Gadamg Road Near in ward no 6,16-Feb-15,74221,11-Mar-15,74221
1374,9366,19-Feb-15,69121,Emergency-Civil,Civil,Goudar Mohan G,"ºÀÄ.«.ªÁ.£ÀA.62gÀ ©gÀ§AzÀ NtÂ,CA¨ÉĂqÀ̀gÀ PÁ®¤ ºÁUÀÆ £ÀªÀ CAiÉÆĂzsÀå£ÀUÀgÀzÀ°è EqÉzÀ ZÉĂA§gÀUÀ¼À£ÀÄß ¸Àj¥Àr¹ PÀªÀgÀ ºÁPÀÄªÀzÀÄ ºÁUÀÆ ºÉÆ¸ÀzÁV ZÉĂA§gÀUÀ¼À£ÀÄß ¤«Äđ¸ÀÄªÀzÀÄ.",Regarding Drain work at biraband oni in ward no.62,24-Feb-15,39344,11-Mar-15,39344
1375,9589,27-Feb-15,69888,Emergency-Civil,Civil,Mysore Sanjeev Basappa,ºÀÄ.«.ªÁqÀđ £ÀA 61 gÀ ©ĂgÀ§AzÀ NtÂAiÀÄ°è ªÀÄ¸ÀÆw ºÀwÛgÀ UÀmÁgÀ ¤«Äđ¹ ¸Áèöå§ ºÁPÀÄªÀzÀÄ.,Regarding  Drain  work At Birband Oni near Masuthi. in ward no 61,28-Feb-15,38190,11-Mar-15,38190
1376,8487,20-Jan-15,68296,Emergency-Civil,Civil,Shrinivas N Mane,ºÀÄ.«.ªÁqÀđ £ÀA 23gÀ ¥ÀAZÁPÀëj£ÀUÀgÀ ºÁUÀÆ £ÀªÀ£ÀUÀgÀ J¯ï.L.f.ªÀÄvÀÄÛ EqÀ§ÆèJ¸ï PÁæ¸ÀUÀ¼À°èAiÀÄ M¼ÀZÀgÀAr ZÉĂA§gÀUÀ¼À zÀÄgÀ¹Ü ªÀiÁqÀÄªÀzÀÄ ºÁUÀÆ PÀªÀgÀ ºÁPÀÄªÀzÀÄ.,"Regarding UGD work At Panchakashri Nagar, & Nava Nagar LIG, EWS Cross in ward no 23",28-Feb-15,31926,11-Mar-15,31926
1377,9350,18-Feb-15,69224,Emergency-Civil,Civil,Panchaputra Shekhar M,"ºÀÄ.«.ªÁqÀđ £ÀA 25 gÀ KPÀvÁ£ÀUÀgÀ, ²ªÀªÉÆUÁÎ PÁ¯ÉÆ¤, GtPÀ¯ï ¸ÀÄvÀÛUÀnÖ N¤, ºÁUÀÆ ¨sÉÊjzÉĂªÀgÀPÉÆ¥Áà ºÀjd£À PÉĂj ºÀwÛgÀzÀ NtÂAiÀÄ°è ºÁ¼ÁzÀ M¼ÀZÀgÀAr ZÉA§gÀUÀ¼À£ÀÄß zÀÄgÀ¹Ü ªÀiÁqÀÄªÀzÀÄ.","Regarding UGD Line work At Ekata Nagar, Shivamogga Colony Unkal Sutahgatti Oni, Bairidevarkoppa Harijan Keri, in ward no 25",28-Feb-15,18769,11-Mar-15,18769
1378,9352,18-Feb-15,69145,Emergency-Civil,Civil,Panchaputra Shekhar M,ºÀÄ.«.ªÁqÀđ £ÀA 25 gÀ GtPÀ¯ï ºÀjd£ÀPÉĂj ¸ÀªÀÄÄzÁAiÀÄ ¨sÀªÀ£ÀzÀ ºÀwÛgÀ ºÉÆ¸À M¼ÀZÀgÀAr ZÉĂA§gÀ PÀlÄÖªÀzÀÄ.,Regarding Ugd Line work At Unkal Harijan Keri Samadaya Bhavan. in ward no 25,28-Feb-15,21084,11-Mar-15,21084
1379,9353,18-Feb-15,69150,Emergency-Civil,Civil,Panchaputra Shekhar M,ºÀÄ.«.ªÁqÀđ £ÀA 25 gÀ ²æĂ £ÀUÀgÀ 2£ÉĂ PÁæ¸ÀzÀ°è ¹æĂ ºÉUÀqÉ EªÀgÀ ªÀÄ£É ºÀwÛgÀ ¨sÉÊjzÉĂªÀgÀPÉÆ¥Àà ºÀjd£À PÉĂj ºÁUÀÆ ¸ÀzÁ²ªÀ£ÀAzÀ £ÀUÀgÀ UÁqÀđ£À ºÀwÛgÀzÀ M¼ÀZÀgÀAr zÀÄgÀ¹Ü ªÀiÁqÀÄªÀzÀÄ.,"Regarding UGD Line Work At Shri Nagar 2nd Cross near Shri Hegade Residence, Bairidevarkoppa Harijan Keri, Sadashivanagar Gardan in ward no 25",28-Feb-15,21035,11-Mar-15,21035
1380,9502,25-Feb-15,68852,Emergency-Civil,Civil,Savadi S.K.,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 02 ªÁqÀđ £ÀA 09 gÀ ªÀÄAqÀ NtÂ PÁAQæĂl vÉgÉzÀ ZÀgÀAr PÀnÖ Dgï.¹.¹ ¸Áè¨ï ºÁPÀÄªÀÅzÀÄ.,Regarding Open Drain work At Mand Oni in ward no 9,28-Feb-15,30904,11-Mar-15,30904
1381,9499,25-Feb-15,68927,Emergency-Civil,Civil,Nanjayyanamath V C,zsÁ.«.ªÁ £ÀA 2gÀ° PÀÄ¸ÀÄªÀÄ £ÀUÀgÀ 9£ÉĂ PÁæ¸ÀzÀ°è WÀAmÁ ªÀiÁgÀÄw zÉĂªÀ¸ÁÜ£À JzÀÄjUÉ vÉgÉzÀ ZÀgÀAr zÀÄgÀ¹Û ªÀiÁqÀÄªÀÅzÀÄ,Regarding repair of drain at Kusum Nagar 9th cross near Ghanta Maruti Temple in w no 2 of Dharwad,28-Feb-15,78020,11-Mar-15,78020
1382,9498,25-Feb-15,67990,Emergency-Civil,Civil,Shaikha Abdul Hameed,"zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 12 ªÁqÀđ £ÀA 19 gÀdvÀVj, ¸ÀvÀÆÛgÀ PÉ.E.© «ªÉĂPÁtAzÀ £ÀUÀgÀUÀ¼À°è M¼ÀZÀgÀAr ZÉĂA§gÀ zÀÄgÀ¹Ü ªÀiÁr J¥sï.Dgï.¹ PÀªÀgÀUÀ¼À£ÀÄß C¼ÀªÀr¸ÀÄªÀÅzÀÄ","Regarding UGD Maintenance works at Rajatgiri, Sattu colony, KEB Vivekanand Nagar in ward No :",28-Feb-15,22300,11-Mar-15,22300
1383,9601,27-Feb-15,69199,Emergency-Civil,Civil,Narendra Veeranna Siddappa,"ºÀÄ.«.ªÁqÀđ £ÀA 25 gÀ ¨sÉÊjzÉĂªÀgÀPÉÆ¥Àà UÁæªÀÄ, gÉĂtÄPÁ £ÀUÀgÀ, §½UÁgÀ ºÀPÀ̀®, KPÀvÁ£ÀUÀgÀ, ¸Á£ÀªÀUËqÀgÀ PÁ¯ÉÆ¤ KPÀvÁ£ÀUÀgÀ 1 ªÀÄvÀÄÛ 2 £ÉĂ PÁæ¸ï.","Regarding UGD Line work At Bairidevarkopp Gram, Baligar Hakkal, Ekata Nagar, Savangaudar Colony, Ekata Nagar 1st & 2nd Croass. in ward no 25",28-Feb-15,26000,11-Mar-15,26000
1384,9593,27-Feb-15,69202,Emergency-Civil,Civil,Shrinivas N Mane,"ºÀÄ.«.ªÁqÀđ £ÀA 25 gÀ ±ÁAw¤PÉĂvÀ£À §qÁªÀuÉ, PÀ¯ÉäĂ±ÀégÀ£ÀUÀgÀ GtPÀ¯ï PÀgÉAiÀÄ ºÀwÛgÀzÀ ¥ÉmÉÆæĂ¯ï ¥ÀA¥ÉÆ ºÀwÛgÀzÀ M¼ÀZÀgÀAr ZÉĂA§gÀUÀ¼À zÀÄgÀ¹Ü ªÀiÁr PÀªÀgÀ ºÁPÀÄªÀzÀÄ.","Regarding UGD Line work At Shantiniketan Badavane, Near Kalmeshwar Unkal Kere. Petrol Pump. in ward no 25",28-Feb-15,11000,11-Mar-15,11000
1385,9592,27-Feb-15,69200,Emergency-Civil,Civil,Shrinivas N Mane,"ºÀÄ.«.ªÁqÀđ £ÀA 25 gÀ ±ÁAw¤PÉĂvÀ£À PÀ¯ÉÆ¤, vÁd£ÀUÀgÀ, ²ªÀªÉÆUÀÎ PÁ¯ÉÆ¤, ZÀåvÀ£Àå PÁ¯ÉÆ¤, §½UÁgÀ ºÀPÀ̀® ¨sÉÊjzÉĂªÀgÀPÉÆ¥Àà ºÀjd£ÀPÉĂj zÁ¸ÀgÀ M¤ gÀ¸ÉÛ M¼ÀZÀgÀªÀÄr ZÉĂªÀÄ§gÀUÀ¼À zÀÄgÀ¹Ü ªÀiÁqÀÄªÀzÀÄ.","Regarding UGD Line work At Shantiniketan Colony, Taj nagar, Shivamogga Colony Chaitanya Colony, Baligal Hakkal. in ward no 25",28-Feb-15,38000,11-Mar-15,38000
1386,9590,27-Feb-15,69198,Emergency-Civil,Civil,Shrinivas N Mane,"ºÀÄ.«.ªÁqÀđ £ÀA 25 gÀ KPÀvÁ£ÀUÀgÀ, PÀ¨ÁqÀV PÁ¯ÉÆ¤, ¸ÀzÁ²ªÁ£ÀAzÀ£ÀUÀgÀ, bÀºÀ£À£À¥À¥À£À PÉgÉ  ºÀwÛgÀ GtPÀ¯ï PÀgÉ NtÂ ºÁ¼ÁzÀ M¼ÀZÀgÀAr ZÉĂA§gÀUÀ¼À zÀÄgÀ¹Ü.","Regarding UGD Line wortk At Ekata Nagar, Kabadagi Colony, Sadashiva Nagar, ner Channappan Kere. Unkal kere Oni. in ward no 25",28-Feb-15,25887,11-Mar-15,25887
1387,9591,27-Feb-15,69201,Emergency-Civil,Civil,Shrinivas N Mane,"ºÀÄ.«.ªÁqÀđ £ÀA 25 gÀ PÀ¯ÉäĂ±ÀégÀ£ÀUÀgÀ, gÀ«AzÀæ£ÀUÀgÀ, GtPÀ¯ï ZÀZÀđ ºÀwÛgÀzÀ M¼ÀZÀgÀAr ZÉĂA§gÀUÀ¼À zÀÄgÀ¹Ü ªÀiÁr PÀªÀgÀ ºÁPÀÄªÀzÀÄ.","Regarding UGD Line work At Kalmeshwar Nagar, Ravindara Nagar, Near Unkla Chruch in ward no 25",28-Feb-15,15000,11-Mar-15,15000
1388,9396,20-Feb-15,69334,Emergency-Civil,Civil,Koladuru Shivanda V,"ºÀÄ.«.ªÁqÀđ £ÀA 66 gÀ §¸ÀªÉĂ±ÀégÀ ¸ÀPÀđ¯ï ªÀÄÄRå gÀ¸ÉÛ, UÀuÉĂ±À PÁ¯ÉÆ¤ PÁæ¸ï, ºÁUÀÆ gÉĂtÄPÁ PÁ¯ÉÆ¤ gÀ¸ÉÛAiÀÄ°è MqÉzÀ ZÉĂA§gÀUÀ¼À£ÀÄß ¸Àj¥Àr¸ÀÄªÀzÀÄ, ºÁUÀÆ ºÉÆ¸ÀzÁV ZÉĂA§gÀUÀ¼À£ÀÄß ¤«Äđ¹ ¸Áè¨ï ºÁPÀÄªÀzÀÄ.","Regarding Drain work At Basaveshwar Circle Main Road, Ganesh Colony Cross, & Renuka Colony Road. in ward no 66",28-Feb-15,24995,11-Mar-15,24995
1389,9397,20-Feb-15,69266,Emergency-Civil,Civil,Koladuru Shivanda V,ºÀÄ.«.ªÁqÀđ £ÀA 66gÀ ²æĂgÁªÀÄ PÁ¯ÉÆ¤ 2£ÉĂ PÁæ¸ÀzÀ°è ºÉÆ¸ÀzÁV ZÉĂA§gÀ ¤«Äđ¸ÀÄªÀzÀÄ.,Regarding Drain work At Shri Ram Colony 2nd cross. in ward no 66,28-Feb-15,12049,11-Mar-15,12049
1390,9792,04-Mar-15,69964,Emergency-Civil,Civil,Bhajantri Pandurang M,ºÀÄ.«.ªÁqÀđ £ÀA 57 gÀ°è «ĂgÁ¥ÀÆgÀ NtÂ 4 £ÉĂ £ÀA ±Á¯É ºÀwÛgÀ ±ËZÁ®AiÀÄPÉ̀ M¼ÀZÀgÀAr ¥ÉÊ¥ï ºÁQ ZÉĂA§gÀ ºÁPÀÄªÀzÀÄ.,Regariding UGD Work At Virapur Oni near School No 4.,09-Mar-15,60493,11-Mar-15,60493
1391,9885,06-Mar-15,68941,Emergency-Civil,Civil,Gangavati S.S.,ºÀÄ.«.ªÁqÀđ £ÀA 26 gÀ ²ªÀVjAiÀÄ°è ²æĂ ºÀgÀ£Á¼À ªÀÄ£É ºÀwÛgÀ M¼ÀZÀgÀAr PÉÆ¼ÀªÉ ºÁPÀÄªÀzÀÄ.,Regarding  UGD Line work At Shivagiri Shri Haranal Residency. in ward no 26,10-Mar-15,80206,11-Mar-15,80206
1392,9794,04-Mar-15,69976,Emergency-Civil,Civil,Bhajantri Pandurang M,ºÀÄ.«.ªÁqÀđ £ÀA.57gÀ CUÀ¸ÀgÀ NtÂAiÀÄ°è ²æĂ ¹zÀƯgÁªÉÄĂ±ÀégÀ zÉĂªÀ¸ÁÜ£ÀzÀ ºÀwÛgÀ ¹.r. zÀÄgÀ¹Û PÁªÀÄUÁj.,Repairs C.D. to Agasar Oni Sri Siddarameshwar temple near in ward No.57,09-Mar-15,28282,16-Mar-15,28282
1393,9800,04-Mar-15,69318,Emergency-Civil,Civil,Savadatti Veerupakshappa Bhaimappa,"zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03 ªÁqÀđ £ÀA 12 ªÀÄvÀÄÛ 5 gÀ PÀªÀÄ¯Á¥ÀÆgÀ, ªÀiÁ¼Á¥ÀÆgÀ, ºÁUÀÆ dÄå§° ¸ÀPÀđ¯ï ZÉĂA§gÀ zÀÄgÀ¹ÜUÉÆ½¹ PÀªÀgÀ ºÁPÀÄªÀzÀÄ.","Regarding Drain work at Kamalapur, Malapur & Jubly Circle. in ward no 12",12-Mar-15,19593,16-Mar-15,19593
1394,9799,04-Mar-15,69317,Emergency-Civil,Civil,Savadatti Veerupakshappa Bhaimappa,"zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03 ªÁqÀđ £ÀA 04gÀ gÁd£ÀUÀgÀ, ªÉÄºÀ§Æ§£ÀUÀgÀ, ¸ÉÆĂ£Á¥ÀÆgÀ, UÀÄ®UÀÄAfPÉÆ¥Àà, PÉÆ¥ÀàzÀPÉĂj gÀ¸ÉÛUÀ¼À°è ZÉĂA§gÀ zÀÄgÀ¹ÜUÉÆ½¹ PÀªÀígÀ ºÁPÀÄªÀzÀÄ.","Regarding Drain work At Raj nagar, Mehaboob Nagar, Sonapur, Gulgunjikoppa, Kopadkeri Road. in ward no 4",12-Mar-15,18629,16-Mar-15,18629
1395,9798,04-Mar-15,69313,Emergency-Civil,Civil,Savadatti Veerupakshappa Bhaimappa,zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03 ªÁqÀđ £ÀA 12gÀ PÁAiÀÄPÀZÁ¼ÀzÀ°è M¼ÀZÀgÀªÀÄr ZÉĂA§gÀ PÀlÄÖªÀzÀÄ. ºÁUÀÆ UÀmÁgÀ zÀÄgÀ¹ÜUÉÆ½¸ÀÄªÀzÀÄ. ºÁUÀÄ zsªÁqÀđ £ÀA 15 gÀ ¸À£Àäw ªÀiÁUÀđ ªÀÄÄRå gÀ¸ÉÛAiÀÄ°è M¼ÀZÀgÀAr PÉÆ¼ÀªÉ zÀÄgÀ¹ÜUÉÆ½¸ÀÄªÀzÀÄ.,"Regarding UGD work At Kayak Chawal, & Sanmathi Marga Main Road in ward no 12. in ward no 4",11-Mar-15,28301,16-Mar-15,28301
1396,6090,30-Oct-14,67010,Emergency-Electrical,Electrical Works,Adarsh Electrical Works,ºÀÄ§â½î «¨sÁUÀzÀ ºÁ¼ÁzÀ lÄå¨ï ¯ÉÊmï ¦ünAUïUÀ¼À §zÀ° vÀÄvÁđV lÄå¨ï ¯ÉÊmï ©Ă¢ ¢Ă¥ÀUÀ¼À£ÀÄß RjĂ¢¸ÀÄªÀ PÀÄjvÀÄ,Replacing of Scrap tube light fittings in hubli division.,31-Oct-14,29172,14-Nov-14,29172
1397,5710,21-Oct-14,66380,Emergency-Electrical,Maintenance of St. Lights,Canara Solar System Hubli,ºÀÄ.«.¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA. 10 gÀ ªÁå¦ÛAiÀÄ°è §gÀÄªÀ ©Ă¢ ¢Ă¥ÀUÀ¼À G¸ÄÛªÁj ªÀiÁqÀÄªÀ PÀÄjvÀÄ (01-08-2014 jAzÀ 30-10-2014) gÀ ªÀgÉUÉ (3 wAUÀ¼ÀÄ).,"Maintenance of Street light Fixtures in Zonal No. 10 HDMC, Hubli (01-08-2014 to 31-10- 2014 (3 Months)",25-Oct-14,201335,14-Nov-14,201335
1398,5711,21-Oct-14,66379,Emergency-Electrical,Maintenance of St. Lights,Canara Solar System Hubli,ºÀÄ.«.¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA. 09 gÀ ªÁå¦ÛAiÀÄ°è §gÀÄªÀ ©Ă¢ ¢Ă¥ÀUÀ¼À G¸ÄÛªÁj ªÀiÁqÀÄªÀ PÀÄjvÀÄ (01-08-2014 jAzÀ 30-10-2014) gÀ ªÀgÉUÉ (3 wAUÀ¼ÀÄ).,"Maintenance of Street light Fixtures in Zonal No. 09 HDMC, Hubli (01-08-2014 to 31-10- 2014 (3 Months)",25-Oct-14,99396,14-Nov-14,99396
1399,5712,21-Oct-14,66375,Emergency-Electrical,Maintenance of St. Lights,Canara Solar System Hubli,ºÀÄ.«.¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA. 08 gÀ ªÁå¦ÛAiÀÄ°è §gÀÄªÀ ©Ă¢ ¢Ă¥ÀUÀ¼À G¸ÄÛªÁj ªÀiÁqÀÄªÀ PÀÄjvÀÄ (01-08-2014 jAzÀ 30-10-2014) gÀ ªÀgÉUÉ (3 wAUÀ¼ÀÄ).,"Maintenance of Street light Fixtures in Zonal No. 08 HDMC, Hubli (01-08-2014 to 31-10- 2014 (3 Months)",25-Oct-14,176483,14-Nov-14,176483
1400,5812,27-Oct-14,66382,Emergency-Electrical,Maintenance of St. Lights,Devagiri Electricals,ºÀÄ.«.¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA. 11 gÀ ªÁå¦ÛAiÀÄ°è §gÀÄªÀ ©Ă¢ ¢Ă¥ÀUÀ¼À G¸ÀÄÛÛªÁj ªÀiÁrzÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ. (CUÀµïÖ-2014),"Maintenance of Street light Fixtures in Zonal No. 11 HDMC, Hubli August-2014.",30-Oct-14,170475,14-Nov-14,170475
1401,5813,27-Oct-14,66382,Emergency-Electrical,Maintenance of St. Lights,Devagiri Electricals,ºÀÄ.«.¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA. 11 gÀ ªÁå¦ÛAiÀÄ°è §gÀÄªÀ ©Ă¢ ¢Ă¥ÀUÀ¼À G¸ÀÄÛªÁj ªÀiÁrzÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ. ¸À¥ÉÖA§gï-2014.,"Maintenance of Street light Fixtures in Zonal No. 11 HDMC, Hubli September-2014",30-Oct-14,170475,14-Nov-14,170475
1402,6100,31-Oct-14,60657,Emergency-Electrical,Maintenance of St. Lights,Ujjwala Enterprises Hubli,"ºÀÄ§â½î «¨sÁUÀzÀ ªÀ®AiÀÄ PÀbÉĂj £ÀA. 07 gÀ ªÁå¦ÛAiÀÄ°è §gÀÄªÀ ©Ă¢ ¢Ă¥ÀUÀ¼À ªÁ¶đPÀ G¸ÀÄÛªÁj ªÀ ¤ªÀđºÀuÉ ªÀiÁqÀÄªÀ PÀÄjvÀÄ. (n.J¯ï.J¸ï.«.J¯ï,JªÀiï.JZï.J¯ï n-5 ¦ünAUḯ) ªÉÄĂ-2014","Annual Maintenance of Street lights (TL,SVL,MHL T-5 Fittings) At Zonal No. 07 Hubli. May-2014",31-Oct-14,236195,14-Nov-14,236195
1403,6159,05-Nov-14,66364,Emergency-Electrical,Maintenance of St. Lights,Gurubasava & Co (pro.S S Sankapal),ºÀÄ.«.¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA. 06 gÀ ªÁå¦ÛAiÀÄ°è §gÀÄªÀ ©Ă¢ ¢Ă¥ÀUÀ¼À G¸ÄÛªÁj ªÀiÁqÀÄªÀ PÀÄjvÀÄ (CUÀ¸ÀÖ-2014),"Maintenance of Street light Fixtures in Zonal No. 06 HDMC, Hubli (August-2014)",07-Nov-14,253137,14-Nov-14,253137
1404,6157,05-Nov-14,66361,Emergency-Electrical,Maintenance of St. Lights,Gurubasava & Co (pro.S S Sankapal),ºÀÄ.«.¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA. 05 gÀ ªÁå¦ÛAiÀÄ°è §gÀÄªÀ ©Ă¢ ¢Ă¥ÀUÀ¼À G¸ÄÛªÁj ªÀiÁqÀÄªÀ PÀÄjvÀÄ (CUÀ¸ÀÖ-2014),"Maintenance of Street light Fixtures in Zonal No. 05 HDMC, Hubli (August-2014",07-Nov-14,178165,14-Nov-14,178165
1405,6160,05-Nov-14,66364,Emergency-Electrical,Maintenance of St. Lights,Gurubasava & Co (pro.S S Sankapal),ºÀÄ.«.¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA. 06 gÀ ªÁå¦ÛAiÀÄ°è §gÀÄªÀ ©Ă¢ ¢Ă¥ÀUÀ¼À G¸ÄÛªÁj ªÀiÁqÀÄªÀ PÀÄjvÀÄ (¸À¥ÉÖA§gÀ-2014),"Maintenance of Street light Fixtures in Zonal No. 06 HDMC, Hubli (Saptembar-2014)",07-Nov-14,253137,14-Nov-14,253137
1406,6158,05-Nov-14,66361,Emergency-Electrical,Maintenance of St. Lights,Gurubasava & Co (pro.S S Sankapal),ºÀÄ.«.¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA. 05 gÀ ªÁå¦ÛAiÀÄ°è §gÀÄªÀ ©Ă¢ ¢Ă¥ÀUÀ¼À G¸ÄÛªÁj ªÀiÁqÀÄªÀ PÀÄjvÀÄ (¸À¥ÉÖA§gÀ-2014),"Maintenance of Street light Fixtures in Zonal No. 05 HDMC, Hubli (Saptembar-2014)",07-Nov-14,178165,14-Nov-14,178165
1407,6489,18-Nov-14,66361,Emergency-Electrical,Maintenance of St. Lights,Gurubasava & Co (pro.S S Sankapal),ºÀÄ.«.¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA. 05 gÀ ªÁå¦ÛAiÀÄ°è §gÀÄªÀ ©Ă¢ ¢Ă¥ÀUÀ¼À G¸ÄÛªÁj ªÀiÁqÀÄªÀ PÀÄjvÀÄ (01-08-2014 jAzÀ 30-10-2014) gÀ ªÀgÉUÉ (3 wAUÀ¼ÀÄ).,"Maintenance of Street light Fixtures in Zonal No. 05 HDMC, Hubli (01-08-2014 to 31-10- 2014 (3 Months)",18-Nov-14,178165,25-Nov-14,178165
1408,6490,18-Nov-14,66364,Emergency-Electrical,Maintenance of St. Lights,Gurubasava & Co (pro.S S Sankapal),ºÀÄ.«.¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA. 06 gÀ ªÁå¦ÛAiÀÄ°è §gÀÄªÀ ©Ă¢ ¢Ă¥ÀUÀ¼À G¸ÄÛªÁj ªÀiÁqÀÄªÀ PÀÄjvÀÄ (01-08-2014 jAzÀ 30-10-2014) gÀ ªÀgÉUÉ (3 wAUÀ¼ÀÄ).,"Maintenance of Street light Fixtures in Zonal No. 06 HDMC, Hubli (01-08-2014 to 31-10- 2014 (3 Months)",18-Nov-14,253137,25-Nov-14,253137
1409,6546,19-Nov-14,66375,Emergency-Electrical,Maintenance of St. Lights,Canara Solar System Hubli,ºÀÄ.«¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA. 8 gÀ ªÁå¦ÛAiÀÄ°è §gÀÄªÀ ©Ă¢ ¢Ă¥ÀUÀ¼À G¸ÀÄÛªÁj ªÀ ¤ªÀđºÀuÉ ªÀiÁqÀÄªÀ PÀÄjvÀÄ (CPÉÆÖĂ§gï-2014) gÀ ªÀgÉUÉ.,"Maintenance of Street light Fixtures in Zonal No. 8 HDMC, Hubli (October-2014)",20-Nov-14,176483,25-Nov-14,176483
1410,6548,19-Nov-14,66380,Emergency-Electrical,Maintenance of St. Lights,Canara Solar System Hubli,ºÀÄ.«¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA. 10 gÀ ªÁå¦ÛAiÀÄ°è §gÀÄªÀ ©Ă¢ ¢Ă¥ÀUÀ¼À G¸ÀÄÛªÁj ªÀ ¤ªÀđºÀuÉ ªÀiÁqÀÄªÀ PÀÄjvÀÄ (CPÉÆÖĂ§gï-2014) gÀ ªÀgÉUÉ,"Maintenance of Street light Fixtures in Zonal No. 10 HDMC, Hubli (October-2014)",20-Nov-14,201335,25-Nov-14,201335
1411,6547,19-Nov-14,66379,Emergency-Electrical,Maintenance of St. Lights,Canara Solar System Hubli,ºÀÄ.«¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA. 9 gÀ ªÁå¦ÛAiÀÄ°è §gÀÄªÀ ©Ă¢ ¢Ă¥ÀUÀ¼À G¸ÀÄÛªÁj ªÀ ¤ªÀđºÀuÉ ªÀiÁqÀÄªÀ PÀÄjvÀÄ (CPÉÆÖĂ§gï-2014) gÀ ªÀgÉUÉ,"Maintenance of Street light Fixtures in Zonal No. 9 HDMC, Hubli (October-2014)",20-Nov-14,99396,25-Nov-14,99396
1412,6662,24-Nov-14,66382,Emergency-Electrical,Maintenance of St. Lights,Devagiri Electricals,ºÀÄ.«.¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA. 11 gÀ ªÁå¦ÛAiÀÄ°è §gÀÄªÀ ©Ă¢ ¢Ă¥ÀUÀ¼À G¸ÄÛªÁj ªÀiÁqÀÄªÀ PÀÄjvÀÄ (01-08-2014 jAzÀ 30-10-2014) gÀ ªÀgÉUÉ (3 wAUÀ¼ÀÄ),"Maintenance of Street light Fixtures in Zonal No. 11 HDMC, Hubli (01-08-2014 to 31-10- 2014 (3 Months)",26-Nov-14,170475,02-Dec-14,170475
1413,6714,25-Nov-14,67401,Emergency-Electrical,Maintenance of St. Lights,Vinay Electricals,ºÀÄ.«.ªÁqÀđ £ÀA. 59 gÀ°è£À ªÀÄÄ¹èA ¸ÀªÀiÁdzÀ PË¢ªÀÄoÀ ¸Àä±Á£ÀzÀ°è «zÀÄåvï ¢Ă¥ÀUÀ¼À ¸ÀÄªÀåªÀ¸ÉÜ PÀÄjvÀÄ.,Providing street lights at muslim smashan in ward no. 59 of hubli division.,27-Nov-14,97522,02-Dec-14,97522
