S. No,Br. No,Br. Date ,Recid,Main_Category,Passed_Category,Contractor_name,Description_Kan,Description_Eng,Bill Pass Date,Bill Pass Amt,Paid Date,Paid Amt
1448,4911,12-Sep-13,57239,Emd and SD,EMD and SD,Abbyal M.M.,zsÁ.«.ªÁ£ÀA.6gÀ PÀAp NtÂ ªÀivÀÄÛ ªÉÄĂzÁgÀ NtÂAiÀÄ°èAiÀÄ ¸ÁªÀđd¤PÀ ±ËZÁ®AiÀÄUÀ¼À£ÀÄß zÀÄgÀ¹Û ªÀiÁqÀÄªÀzÀÄ ªÀÄvÀÄ ¸ÀÄtÚ§tÚ ºÀZÀÄÑªÀzÀÄ EzÀgÀ ªÀÄÄPÉÛĂzÁgÀgÀ «£ÀAw ªÉÄĂgÉUÉ ªÀÄÄAUÀqÀ ºÀt ªÀÄgÀÄ ¸ÀAzÁAiÀÄ ªÀiÁqÀªÀÅzÀÄ. (EJªÀiïr ©®Äè),"Requist to refund EMD Kept for the work of Repair public latrani at ward no.6 in kanti galli and medar Oni,Dwd.",16-Sep-13,1588,23-Sep-13,1588
1449,4910,12-Sep-13,57238,Emd and SD,EMD and SD,Abbyal M.M.,zsÁ.«.ªÁ£ÀA.6gÀ PÀAp NtÂ ªÀivÀÄÛ ªÉÄĂzÁgÀ NtÂAiÀÄ°èAiÀÄ ¸ÁªÀđd¤PÀ ±ËZÁ®AiÀÄUÀ¼À£ÀÄß zÀÄgÀ¹Û ªÀiÁqÀÄªÀzÀÄ ªÀÄvÀÄ ¸ÀÄtÚ§tÚ ºÀZÀÄÑªÀzÀÄ EzÀgÀ ªÀÄÄPÉÛĂzÁgÀgÀ «£ÀAw ªÉÄĂgÉUÉ ¨sÀzÀævÁ oÉĂªÀtÂ ºÀt ªÀÄgÀÄ ¸ÀAzÁAiÀÄ ªÀiÁqÀªÀÅzÀÄ. (J¸ï r ©®Äè),"Requist to refund SD Kept for the work of Repair public latrani at ward no.6 in kanti galli and medar Oni,Dwd.",16-Sep-13,2795,23-Sep-13,2795
1450,4913,12-Sep-13,57256,Emd and SD,EMD and SD,Abbyal M.M.,zsÁ.«.ªÁ£ÀA. 7gÀ vÉ®UÀgÀ NtÂAiÀÄ°è ¸ÁªÀđd¤PÀ ±ËZÁ®AiÀÄUÀ¼À£ÀÄß zÀÄgÀ¹Û ªÀiÁqÀÄªÀÅzÀÄ ªÀÄvÀÄÛ ¸ÀÄtÚ§tÚ ºÀZÀÄÑªÀÅzÀÄ EzÀgÀ ªÀÄÄPÉÛĂzÁgÀgÀ «£ÀAw ªÉÄĂgÉUÉ ¨sÀzÀævÁ oÉĂªÀtÂ ºÀt ªÀÄgÀÄ ¸ÀAzÁAiÀÄ ªÀiÁqÀªÀÅzÀÄ. (J¸ï r ©®Äè),"Requist to refund SD Kept for the work of Repairs public Latran at w.no.7, Near Telagar Oni, Dharwad.",16-Sep-13,2754,23-Sep-13,2754
1451,4912,12-Sep-13,57257,Emd and SD,EMD and SD,Abbyal M.M.,zsÁ.«.ªÁ£ÀA. 7gÀ vÉ®UÀgÀ NtÂAiÀÄ°è ¸ÁªÀđd¤PÀ ±ËZÁ®AiÀÄUÀ¼À£ÀÄß zÀÄgÀ¹Û ªÀiÁqÀÄªÀÅzÀÄ ªÀÄvÀÄÛ ¸ÀÄtÚ§tÚ ºÀZÀÄÑªÀÅzÀÄ EzÀgÀ ªÀÄÄPÉÛĂzÁgÀgÀ «£ÀAw ªÉÄĂgÉUÉ ªÀÄÄAUÀqÀ ºÀt ªÀÄgÀÄ ¸ÀAzÁAiÀÄ ªÀiÁqÀªÀÅzÀÄ. (EJªÀiïr ©®Äè),"Requist to refund EMD Kept for the work of Repairs public Latran at w.no.7, Near Telagar Oni, Dharwad.",16-Sep-13,1388,23-Sep-13,1388
1452,4915,12-Sep-13,57254,Emd and SD,EMD and SD,Abbyal M.M.,zsÁ.«.ªÁ£ÀA. 7gÀ UÉÆ®ègÀ PÁ®¤AiÀÄ°è M¼ÀZÀgÀAr ZÉĂA§gÀ PÀlÄÖªÀÅzÀÄ. EzÀgÀ ªÀÄÄPÉÛĂzÁgÀgÀ «£ÀAw ªÉÄĂgÉUÉ ªÀÄÄAUÀqÀ ºÀt ªÀÄgÀÄ ¸ÀAzÁAiÀÄ ªÀiÁqÀªÀÅzÀÄ. (EJªÀiïr ©®Äè),"Requist to refund EMD Kept for the work of Providing and construction manhole chamber at gollar colony in w.no.dwd
",16-Sep-13,625,23-Sep-13,625
1453,4914,12-Sep-13,57253,Emd and SD,EMD and SD,Abbyal M.M.,zsÁ.«.ªÁ£ÀA. 7gÀ UÉÆ®ègÀ PÁ®¤AiÀÄ°è M¼ÀZÀgÀAr ZÉĂA§gÀ PÀlÄÖªÀÅzÀÄ. EzÀgÀ ªÀÄÄPÉÛĂzÁgÀgÀ «£ÀAw ªÉÄĂgÉUÉ ¨sÀzÀævÁ oÉĂªÀtÂ ºÀt ªÀÄgÀÄ ¸ÀAzÁAiÀÄ ªÀiÁqÀªÀÅzÀÄ. (J¸ï r ©®Äè),"Requist to refund SD Kept for the work of Providing and construction manhole chamber at gollar colony in w.no.dwd
",16-Sep-13,1218,23-Sep-13,1218
1454,4916,12-Sep-13,57234,Emd and SD,EMD and SD,Abbyal M.M.,zsÁ«ªÁ£ÀA.10gÀ ªÀ¤vÁ ¸ÉĂªÁ ¸ÀªÀiÁd DªÀgÀtzÀ°è vÉgÉzÀ ¨sÁ«UÉ ¸À¨ïªÀÄj́§¯ï ¥ÀA¥À C¼ÀªÀr¸ÀÄªÀzÀÄ ªÀÄPÉÛĂzÁgÀgÀ «£ÀAw ªÉÄĂgÉUÉ ªÀÄÄAUÀqÀ ºÀt ªÀÄgÀÄ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ. (EJªÀiïr ©®Äè),"Request to refund EMD Kept for the work of Providinf submersible pump set well vanitaseva samaj premises at ward no.10,dwd",16-Sep-13,450,23-Sep-13,450
1455,4917,12-Sep-13,57233,Emd and SD,EMD and SD,Abbyal M.M.,zsÁ.«.ªÁ£ÀA.10gÀ ªÀ¤vÁ ¸ÉĂªÁ ¸ÀªÀÄd DªÀgÀtzÀ°è vÉgÉzÀ ¨sÁ«UÉ ¸À¨ïªÀÄj́§¯ï ¥ÀA¥À C¼ÀªÀr¸ÀÄªÀÅzÀÄ EzÀgÀ ªÀÄÄPÉÛĂzÁgÀgÀ «£ÀAw ªÉÄĂgÉUÉ ¨sÀzÀævÁ oÉĂªÀtÂ ºÀt ªÀÄgÀÄ ¸ÀAzÁAiÀÄ ªÀiÁqÀªÀÅzÀÄ. (J¸ï r ©®Äè),"Requist to refund SD Kept for the work of Providing submersible pump set to well vanitaseva samaj Premises at ward No.10,dwd",16-Sep-13,897,23-Sep-13,897
1456,4904,12-Sep-13,57262,Emd and SD,EMD and SD,Abbyal M.M.,zsÁ.«.ªÁ£ÀA. 07 gÀ°è ¤eÁªÀÄÄ¢ƯĂ£ï PÁ®¤AiÀÄ°è ºÉÆ¸ÀzÁV ¤«Äđ¸ÀÄwÛgÀÄªÀ ªÀÄ¸ÀÆwAiÀÄ °Ăqï D¥sï qÉæĂ£ï ªÉÄĂ¯É ¸Áèöå¨ï C¼ÀªÀr¸ÀÄªÀzÀÄ.EzÀgÀ ªÀÄÄPÉÛĂzÁgÀgÀ «£ÀAw ªÉÄĂgÉUÉ ªÀÄÄAUÀqÀ ºÀt ªÀÄgÀÄ ¸ÀAzÁAiÀÄ ªÀiÁqÀªÀÅzÀÄ.(EJªÀiïr ©®Äè),Requist to refund EMD Kept for the work of  Providing lead of drain up slab at nijamuddin colony construction new masajid in ward no.07.,16-Sep-13,1150,23-Sep-13,1150
1457,4905,12-Sep-13,57261,Emd and SD,EMD and SD,Abbyal M.M.,zsÁ.«.ªÁ£ÀA. 7 gÀ°è ¤eÁªÀÄÄ¢ƯĂ£ï PÁ®¤AiÀÄ°è ºÉÆ¸ÀzÁV ¤«Äđ¸ÀÄwÛgÀÄªÀ ªÀÄ¸ÀÆwAiÀÄ °Ăqï D¥sï qÉæĂ£ï ªÉÄĂ¯É ¸Áèöå¨ï C¼ÀªÀr¸ÀÄªÀÅzÀÄ. EzÀgÀ ªÀÄÄPÉÛĂzÁgÀgÀ «£ÀAw ªÉÄĂgÉUÉ ¨sÀzÀævÁ oÉĂªÀtÂ ºÀt ªÀÄgÀÄ ¸ÀAzÁAiÀÄ ªÀiÁqÀªÀÅzÀÄ.(J¸ï.r ©®Äè),Requist to refund SD Kept for the work of Providing lead of drain up slab at nijamuddin colony construction new masajid in ward no.07.,16-Sep-13,2260,23-Sep-13,2260
1458,4892,12-Sep-13,58078,Emd and SD,EMD and SD,Chalawadi Arun Yallappa,ºÀÄ.«.ªÁ.£ÀA:47 ªÀÄvÀÄÛ 53gÀ PÉÆ¦àPÀgÀ gÀ¸ÀÛAiÀÄ°è ¥ÀÄl¥ÁvÀzÀ°èªÀ gÉĂ¯ï vÀÄPÀrUÀ¼À£ÀÄß PÀvÀÛj¹ vÉUÉAiÀÄÄªÀzÀÄ.(J¸ï.r ©®Äè),Refund of SD bill Rs486.00,13-Sep-13,486,23-Sep-13,486
1459,4891,12-Sep-13,58077,Emd and SD,EMD and SD,Chalawadi Arun Yallappa,ºÀÄ.«.ªÁ.£ÀA:47 ªÀÄvÀÄÛ 53gÀ PÉÆ¦àPÀgÀ gÀ¸ÀÛAiÀÄ°è ¥ÀÄl¥ÁvÀzÀ°èªÀ gÉĂ¯ï vÀÄPÀrUÀ¼À£ÀÄß PÀvÀÛj¹ vÉUÉAiÀÄÄªÀzÀÄ.(EJªÀiïr ©®Äè),Refund of EMD bill Rs 250.00,13-Sep-13,250,23-Sep-13,250
1460,4899,12-Sep-13,58103,Emd and SD,EMD and SD,Chalawadi Arun Yallappa,"ºÀÄ.«.ªÁ.£ÀA:47gÀ ¸ÉÖĂĂµÀ£À gÀ¸É,Û, ªÁ.£ÀA52gÀ ¹©n  Q¯Áè vÀ©Ă§ ¯ÁåAqÀ, UÀªÀ½UÀ°è, ªÁ.£ÀA-56gÀ ¨ÉArUÉĂj NtÂ, «ĂgÁ¥ÀÆgÀ gÀ¸ÉÛ, vÉÆgÀ«UÀ°è, ªÀÄAUÀ¼ÀªÁgÀ ¥ÉĂlUÀ¼À°è ©¢ƯgÀÄªÀ M¼ÀZÀgÀAr ZÉĂA§gÀ zÀÄgÀ¹Ü ªÀiÁqÀÄªÀÅzÀÄ. (EJªÀiïr ©®Äè)",Refund of EMD bill Rs 750.00,13-Sep-13,750,23-Sep-13,750
1461,4900,12-Sep-13,58104,Emd and SD,EMD and SD,Chalawadi Arun Yallappa,"ºÀÄ.«.ªÁ.£ÀA:47gÀ ¸ÉÖĂĂµÀ£À gÀ¸É,Û, ªÁ.£ÀA52gÀ ¹©n  Q¯Áè vÀ©Ă§ ¯ÁåAqÀ, UÀªÀ½UÀ°è, ªÁ.£ÀA-56gÀ ¨ÉArUÉĂj NtÂ, «ĂgÁ¥ÀÆgÀ gÀ¸ÉÛ, vÉÆgÀ«UÀ°è, ªÀÄAUÀ¼ÀªÁgÀ ¥ÉĂlUÀ¼À°è ©¢ƯgÀÄªÀ M¼ÀZÀgÀAr ZÉĂA§gÀ zÀÄgÀ¹Ü ªÀiÁqÀÄªÀÅzÀÄ. (J¸ï.r ©®Äè)",Refund of SD bill Rs 1448.00,20-Sep-13,1448,23-Sep-13,1448
1462,4896,12-Sep-13,58099,Emd and SD,EMD and SD,Chalawadi Arun Yallappa,"ºÀÄ.«.ªÁ.£ÀA: 47gÀ gÁªÀÄ£ÀUÀgÀ, ¸À§C§đ£ï ¥ÉÆ®¸À ¸ÉÖĂµÀ£ï ºÀwÛgÀ, PÀè¨ï gÀ¸ÉÛ, ¸ÉÖĂµÀ£ï gÀ¸ÉÛ ºÁUÀÆ ªÁ. £ÀA:50gÀ CA¨ÉĂqÀ̀gÀ PÁ®¤, ªÀÄAmÉÆgÀ gÀ¸ÉÛ, ¸Él¯ÉäAl gÀ¸ÉÛ, PÀÄ®PÀtđ ºÀPÀ̀®zÀ°è gÀ¸ÉÛUÀ¼À°è ©¢ƯgÀÄªÀ M¼ÀZÀgÀAr ZÉĂA§gÀ zÀÄgÀ¹Ü ªÀiÁqÀÄªÀzÀÄ.(J¸ï.r ©®Äè)",Refund of SD bill Rs 1015.00,13-Sep-13,1015,23-Sep-13,1015
1463,4895,12-Sep-13,58098,Emd and SD,EMD and SD,Chalawadi Arun Yallappa,"ºÀÄ.«.ªÁ.£ÀA: 47gÀ gÁªÀÄ£ÀUÀgÀ, ¸À§C§đ£ï ¥ÉÆ®¸À ¸ÉÖĂµÀ£ï ºÀwÛgÀ, PÀè¨ï gÀ¸ÉÛ, ¸ÉÖĂµÀ£ï gÀ¸ÉÛ ºÁUÀÆ ªÁ. £ÀA:50gÀ CA¨ÉĂqÀ̀gÀ PÁ®¤, ªÀÄAmÉÆgÀ gÀ¸ÉÛ, ¸Él¯ÉäAl gÀ¸ÉÛ, PÀÄ®PÀtđ ºÀPÀ̀®zÀ°è gÀ¸ÉÛUÀ¼À°è ©¢ƯgÀÄªÀ M¼ÀZÀgÀAr ZÉĂA§gÀ zÀÄgÀ¹Ü ªÀiÁqÀÄªÀzÀÄ.(EJªÀiïr ©®Äè)",Refund of EMD bill Rs 510.00,13-Sep-13,510,23-Sep-13,510
1464,4877,12-Sep-13,58108,Emd and SD,EMD and SD,Chalawadi Arun Yallappa,"ºÀÄ.«.ªÁ.£ÀA:47gÀ gÁªÀÄ£ÀUÀgÀzÀ°è ²æĂ ¥ÀgÀ±ÀÄgÁªÀÄgÀªÀgÀ ªÀÄ£É, ªÁ¸À£À L PÉĂgÀ ºÀwÛgÀ ºÁUÀÆ ªÁ.£ÀA: 51gÀ PÀÄ®PÀuÉđ ºÀPÀ̀¯ï 3£ÉĂ PÁæ¸ÀzÀ°è ªÀÄvÀÄÛ ±ÀUÁÎAªÀÄoÀ ZÁ¼ÀzÀ°è M¼ÀZÀgÀAr ZÉĂA§gÀ zÀÄgÀ¹Ü ªÀiÁr PÀªÀgÀ ºÁPÀÄªÀzÀÄ. (EJªÀiïr ©®Äè)",Refund of EMD bill  Rs 810.00,16-Sep-13,810,23-Sep-13,810
1465,4878,12-Sep-13,58109,Emd and SD,EMD and SD,Chalawadi Arun Yallappa,"ºÀÄ.«.ªÁ.£ÀA:47gÀ gÁªÀÄ£ÀUÀgÀzÀ°è ²æĂ ¥ÀgÀ±ÀÄgÁªÀÄgÀªÀgÀ ªÀÄ£É, ªÁ¸À£À L PÉĂgÀ ºÀwÛgÀ ºÁUÀÆ ªÁ.£ÀA: 51gÀ PÀÄ®PÀuÉđ ºÀPÀ̀¯ï 3£ÉĂ PÁæ¸ÀzÀ°è ªÀÄvÀÄÛ ±ÀUÁÎAªÀÄoÀ ZÁ¼ÀzÀ°è M¼ÀZÀgÀAr ZÉĂA§gÀ zÀÄgÀ¹Ü ªÀiÁr PÀªÀgÀ ºÁPÀÄªÀzÀÄ. (J¸ï.r ©®Äè)",Refund of SD bill Rs 1617.00,16-Sep-13,1617,23-Sep-13,1617
1466,4879,12-Sep-13,58105,Emd and SD,EMD and SD,Chalawadi Arun Yallappa,"ºÀÄ.«.ªÁ.£ÀA-47gÀ°è §gÀÄªÀ £ÉĂºÀgÀÆ¸ÉÖĂrAiÀÄA JzÀÄjUÉ ºÉÆ¸À ZÉĂA§gÀ PÀlÄÖªÀÅzÀÄ ºÁUÀÆ zÉĂ¸Á¬Ä ¸ÀPÀđ¯ï, ¸ÉÖĂ±À£ï gÉÆĂqÀ, JPḯLqï ¨ÁånæĂeï §¢ƯAiÀÄ°è M¼À ZÀgÀAr zÀÄgÀ¹Ü ªÀiÁr ºÉÆ¸À PÀªÀgÀ ºÁPÀÄªÀÅzÀÄ. (EJªÀiïr ©®Äè)",Refund of EMD bill Rs 380.00,16-Sep-13,380,23-Sep-13,380
1467,4880,12-Sep-13,58106,Emd and SD,EMD and SD,Chalawadi Arun Yallappa,"ºÀÄ.«.ªÁ.£ÀA-47gÀ°è §gÀÄªÀ £ÉĂºÀgÀÆ¸ÉÖĂrAiÀÄA JzÀÄjUÉ ºÉÆ¸À ZÉĂA§gÀ PÀlÄÖªÀÅzÀÄ ºÁUÀÆ zÉĂ¸Á¬Ä ¸ÀPÀđ¯ï, ¸ÉÖĂ±À£ï gÉÆĂqÀ, JPḯLqï ¨ÁånæĂeï §¢ƯAiÀÄ°è M¼À ZÀgÀAr zÀÄgÀ¹Ü ªÀiÁr ºÉÆ¸À PÀªÀgÀ ºÁPÀÄªÀÅzÀÄ. (J¸ï.r ©®Äè)",Refund of SD bill Rs 750.00,16-Sep-13,750,23-Sep-13,750
1468,4897,12-Sep-13,58096,Emd and SD,EMD and SD,Chalawadi Arun Yallappa,"ºÀÄ.«.ªÁ.£ÀA: 51gÀ ±ÉĂlÖgÀ NtÂ, ªÁ.£ÀA: 52gÀ vÀ©Ă§ ¯ÁåAqÀ, ¹.©.n gÀ¸ÉÛ, ¥ÀvÀÛgÀ¥ÉÆĂqÀUÀ°è, UÀuÉĂ±À¥Él ºÁUÀÆ ªÁ.£ÀA: 56gÀ vÉÆĂgÀ«UÀ°è, ElV ªÀiÁgÀÄwUÀ°è ¨ÁåqÀUÉĂgÀ NtÂ, ªÀÄAUÀ¼ÀªÁgÀ¥ÉĂl gÀ¸ÉÛUÀ¼À°è ©¢ƯgÀÄªÀ M¼ÀZÀgÀAr ZÉĂA§gÀ zÀÄgÀ¹Ü ªÀiÁqÀÄªÀzÀÄ.(EJªÀiïr ©®Äè)",Refund of EMD bill Rs 800.00,13-Sep-13,800,23-Sep-13,800
1469,4898,12-Sep-13,58097,Emd and SD,EMD and SD,Chalawadi Arun Yallappa,"ºÀÄ.«.ªÁ.£ÀA: 51gÀ ±ÉĂlÖgÀ NtÂ, ªÁ.£ÀA: 52gÀ vÀ©Ă§ ¯ÁåAqÀ, ¹.©.n gÀ¸ÉÛ, ¥ÀvÀÛgÀ¥ÉÆĂqÀUÀ°è, UÀuÉĂ±À¥Él ºÁUÀÆ ªÁ.£ÀA: 56gÀ vÉÆĂgÀ«UÀ°è, ElV ªÀiÁgÀÄwUÀ°è ¨ÁåqÀUÉĂgÀ NtÂ, ªÀÄAUÀ¼ÀªÁgÀ¥ÉĂl gÀ¸ÉÛUÀ¼À°è ©¢ƯgÀÄªÀ M¼ÀZÀgÀAr ZÉĂA§gÀ zÀÄgÀ¹Ü ªÀiÁqÀÄªÀzÀÄ.(J¸ï.r ©®Äè)",Refund of SD bill Rs1583.00,13-Sep-13,1583,23-Sep-13,1583
1470,4893,12-Sep-13,58100,Emd and SD,EMD and SD,Chalawadi Arun Yallappa,"ºÀÄ.«.ªÁ.£ÀA:47gÀ PÀAzÁAiÀÄ C¢üPÁjUÀ¼À ºÁUÀÆ JªÀiï.L,J¸ï PÀZÉĂjUÀ¼À ªÉÄĂ¯Á̉ªÀtÂ zÀÄgÀ¹Ü ªÀiÁqÀÄªÀzÀÄ.(EJªÀiïr ©®Äè)",Refund of EMD bill Rs 1070.00,16-Sep-13,1070,23-Sep-13,1070
1471,4894,12-Sep-13,58101,Emd and SD,EMD and SD,Chalawadi Arun Yallappa,"ºÀÄ.«.ªÁ.£ÀA:47gÀ PÀAzÁAiÀÄ C¢üPÁjUÀ¼À ºÁUÀÆ JªÀiï.L,J¸ï PÀZÉĂjUÀ¼À ªÉÄĂ¯Á̉ªÀtÂ zÀÄgÀ¹Ü ªÀiÁqÀÄªÀzÀÄ.(J¸ï.r ©®Äè)",Refund of SD bill Rs 1996.00,16-Sep-13,1996,23-Sep-13,1996
1472,4890,12-Sep-13,58087,Emd and SD,EMD and SD,Chalawadi Arun Yallappa,"ºÀÄ.«.ªÁ.£ÀA: 50gÀ PÀÄ®PÀtÂđ ºÀPÀ̀®, QæĂ²ÑAiÀÄ£À PÁ®¤ ªÀÄAlÆgÀ gÉÆĂqÀ ªÁ,£ÀA 51gÀ ªÀqÀØgÀ NtÂ ºÁUÀÆ ªÁ,£ÀA 56gÀ zgÀÄzÁæQĂªÀÄoÀ gÀ¸ÉÛUÀ¼À°è ©¢ƯgÀÄªÀ M¼ÀZÀgÀAr ZÉĂA§gÀ zÀÄgÀ¹Ü ªÀiÁqÀÄªÀzÀÄ. (J¸ï.r ©®Äè)",Refund of SD bill Rs 1875.00,13-Sep-13,1875,23-Sep-13,1875
1473,4889,12-Sep-13,58086,Emd and SD,EMD and SD,Chalawadi Arun Yallappa,"ºÀÄ.«.ªÁ.£ÀA: 50gÀ PÀÄ®PÀtÂđ ºÀPÀ̀®, QæĂ²ÑAiÀÄ£À PÁ®¤ ªÀÄAlÆgÀ gÉÆĂqÀ ªÁ,£ÀA 51gÀ ªÀqÀØgÀ NtÂ ºÁUÀÆ ªÁ,£ÀA 56gÀ zgÀÄzÁæQĂªÀÄoÀ gÀ¸ÉÛUÀ¼À°è ©¢ƯgÀÄªÀ M¼ÀZÀgÀAr ZÉĂA§gÀ zÀÄgÀ¹Ü ªÀiÁqÀÄªÀzÀÄ. (EJªÀiïr ©®Äè)",Refund of EMD bill of Rs 950.00,13-Sep-13,950,23-Sep-13,950
1474,4887,12-Sep-13,58091,Emd and SD,EMD and SD,Chalawadi Arun Yallappa,ºÀÄ.«.ªÁ.£ÀA:47gÀ ¸Àgï ¹zÀƯ¥Àà PÀA§½gÀ¸ÉÛAiÀÄ°ègÀÄªÀ qÁ © ¸Àgï CA¨ÉĂqÀ̀gÀ ªÀÈvÀÛPÉ̀ §tÚ ºÀZÀÄÑªÀzÀÄ.  (EJªÀiïr ©®Äè),Refund of EMD bill Rs 260.00,16-Sep-13,260,23-Sep-13,260
1475,4888,12-Sep-13,58093,Emd and SD,EMD and SD,Chalawadi Arun Yallappa,ºÀÄ.«.ªÁ.£ÀA:47gÀ ¸Àgï ¹zÀƯ¥Àà PÀA§½gÀ¸ÉÛAiÀÄ°ègÀÄªÀ qÁ © ¸Àgï CA¨ÉĂqÀ̀gÀ ªÀÈvÀÛPÉ̀ §tÚ ºÀZÀÄÑªÀzÀÄ.  (J¸ï.r ©®Äè),Refund of SD bill Rs 519.00,16-Sep-13,519,23-Sep-13,519
1476,4885,12-Sep-13,58084,Emd and SD,EMD and SD,Chalawadi Arun Yallappa,"ºÀÄ.«.ªÁ.£ÀA:47gÀ eÉ.¹ £ÀUÀgÀ, ªÁ.£ÀA:52gÀ ¹©n Q¯Áè, PÉÆĂ½¥ÉĂl, vÀ©Ă§¯ÁåAqÀ, UÀªÀ½UÀ°è, vÉÆgÀ«UÀ°è ºÁUÀÆ ªÁ.£ÀA:56gÀ gÀÄzÁæQóªÀÄoÀ ºÀwÛgÀ ªÀÄAUÀ¼ÀªÁgÀ¥ÉĂl gÀ¸ÉÛUÀ¼À°è ©¢ƯgÀÄªÀ M¼ÀZÀgÀAr ZÉĂA§gÀ zÀÄgÀ¹Ü ªÀiÁqÀÄªÀzÀÄ. (EJªÀiïr ©®Äè)",Refund of EMD bill Rs 530.00,16-Sep-13,530,23-Sep-13,530
1477,4886,12-Sep-13,58085,Emd and SD,EMD and SD,Chalawadi Arun Yallappa,"ºÀÄ.«.ªÁ.£ÀA:47gÀ eÉ.¹ £ÀUÀgÀ, ªÁ.£ÀA:52gÀ ¹©n Q¯Áè, PÉÆĂ½¥ÉĂl, vÀ©Ă§¯ÁåAqÀ, UÀªÀ½UÀ°è, vÉÆgÀ«UÀ°è ºÁUÀÆ ªÁ.£ÀA:56gÀ gÀÄzÁæQóªÀÄoÀ ºÀwÛgÀ ªÀÄAUÀ¼ÀªÁgÀ¥ÉĂl gÀ¸ÉÛUÀ¼À°è ©¢ƯgÀÄªÀ M¼ÀZÀgÀAr ZÉĂA§gÀ zÀÄgÀ¹Ü ªÀiÁqÀÄªÀzÀÄ.(J¸ï.r ©®Äè)",Refund of SD bill Rs 1054.00,16-Sep-13,1054,23-Sep-13,1054
1478,4883,12-Sep-13,58112,Emd and SD,EMD and SD,Chalawadi Arun Yallappa,ºÀÄ.«.ªÁ.£ÀA:47gÀ PÉĂ±Áé¥ÀÄgÀzÀ°è §gÀÄªÀ J¸À.©.DAiÀiï JzÀÄjUÉ M¼À ZÀgÀAr ¯ÉÊ£À zÀÄgÀ¹Ü ªÀiÁr ºÁUÀÆ ¦AmÉÆ gÉÆĂqÀ ¸ÉÖĂ±À£À gÉÆĂqÀ PÀÄ®PÀtÂđ ºÀPÀ̀¯ï ©AzÀV NtÂAiÀÄ°è ZÉĂA§gÀ zÀÄgÀ¹Ü ªÀiÁr PÀªÀgÀ ºÁPÀÄªÀzÀÄ. (EJªÀiïr ©®Äè),Refund of EMD bill Rs 750.00,16-Sep-13,750,23-Sep-13,750
1479,4881,12-Sep-13,58110,Emd and SD,EMD and SD,Chalawadi Arun Yallappa,"ºÀÄ«.ªÁ.£ÀA:47, 50, 51, 52gÀ PÀÄªÉA¥ÀÄ ¸ÀPÀđ¯ï, «ªÉĂPÁ£ÀAzÀ D¸ÀàvÉæ, C±ÉÆĂPÀ ºÉÆĂmÉ® »AzÀÄUÀqÉ, gÁªÀÄ£ÀUÀgÀ 2£ÉĂ PÁæ¸ï,UÀuÉĂ±À¥ÉĂl ºÀwÛgÀ ZÉĂA§gÀ zÀÄgÀ¹Ü ªÀiÁr ºÉÆĂ¸ÀzÁV PÀªÀgÀ ºÁPÀÄªÀzÀÄ. (EJªÀiïr ©®Äè)",Refund of EMD bill Rs 800.00,16-Sep-13,800,23-Sep-13,800
1480,4882,12-Sep-13,58111,Emd and SD,EMD and SD,Chalawadi Arun Yallappa,"ºÀÄ«.ªÁ.£ÀA:47, 50, 51, 52gÀ PÀÄªÉA¥ÀÄ ¸ÀPÀđ¯ï, «ªÉĂPÁ£ÀAzÀ D¸ÀàvÉæ, C±ÉÆĂPÀ ºÉÆĂmÉ® »AzÀÄUÀqÉ, gÁªÀÄ£ÀUÀgÀ 2£ÉĂ PÁæ¸ï,UÀuÉĂ±À¥ÉĂl ºÀwÛgÀ ZÉĂA§gÀ zÀÄgÀ¹Ü ªÀiÁr ºÉÆĂ¸ÀzÁV PÀªÀgÀ ºÁPÀÄªÀzÀÄ. (J¸ï.r ©®Äè)",Refund of SD bill Rs 1541.00,16-Sep-13,1541,23-Sep-13,1541
1481,4864,11-Sep-13,58125,Emd and SD,EMD and SD,Jamakhandi Y Girish,ºÀÄ.«.zÀ.ªÁ.£ÀA.33gÀ GzÀAiÀÄ£ÀUÀgÀzÀ°è ¸ÀAvÉÆĂµÀ ªÉÄrPÀ®́ ªÀÄÄAzÉ PÁAQæĂl ¥ÉĂ«AUï ªÀiÁqÀÄªÀzÀÄ.(EJªÀiïr ©®Äè),Refund of EMD bill,12-Sep-13,420,23-Sep-13,420
1482,4865,11-Sep-13,58126,Emd and SD,EMD and SD,Jamakhandi Y Girish,ºÀÄ.«.zÀ.ªÁ.£ÀA.33gÀ GzÀAiÀÄ£ÀUÀgÀzÀ°è ¸ÀAvÉÆĂµÀ ªÉÄrPÀ®́ ªÀÄÄAzÉ PÁAQæĂl ¥ÉĂ«AUï ªÀiÁqÀÄªÀzÀÄ.(J¸ï.r ©®Äè),Refund of SD bill,12-Sep-13,664,23-Sep-13,664
