S. No,Br. No,Br. Date ,Recid,Main_Category,Passed_Category,Contractor_name,Description_Kan,Description_Eng,Bill Pass Date,Bill Pass Amt,Paid Date,Paid Amt
798,8361,16-Jan-13,50000,Ashray Yojana,Ashray Yojana,Noorjahanbi Com. Karimasab Nadaf,ºÀÄ-zsÁ ªÀÄ ¥Á°PÉAiÀÄ £ÀªÀÄä ªÀÄ£É AiÉÆĂd£ÉAiÀÄrAiÀÄ°è ªÀ¸Àw ¤ªÀiÁđtPÁ̀V gÁfĂªÀUÁA¢ü UÁæ«ÄĂt ªÀ¸Àw ¤UÀªÀÄ ¤AiÀÄ«ÄvÀgÀªÀjAzÀ C£ÀÄzÁ£À ©qÀÄUÀqÉ ªÀiÁqÀÄªÀ PÀÄjvÀÄ. ²æĂªÀÄw £ÀÆgÀdºÁ£À© PÀjĂªÀÄ¸Á§ £ÀzÁ¥sÀ,Release amount to Smt. Noorjahanbi Karimsab Nadaf at namma mane yojane,24-Jan-13,25000,24-Jan-13,25000
799,8362,16-Jan-13,49998,Ashray Yojana,Ashray Yojana,Parvatevva Com. Chandrappa Gogare,ºÀÄ-zsÁ ªÀÄ ¥Á°PÉAiÀÄ £ÀªÀÄä ªÀÄ£É AiÉÆĂd£ÉAiÀÄrAiÀÄ°è ªÀ¸Àw ¤ªÀiÁđtPÁ̀V gÁfĂªÀUÁA¢ü UÁæ«ÄĂt ªÀ¸Àw ¤UÀªÀÄ ¤AiÀÄ«ÄvÀgÀªÀjAzÀ C£ÀÄzÁ£À ©qÀÄUÀqÉ ªÀiÁqÀÄªÀ PÀÄjvÀÄ. ²æĂªÀÄw ¥ÁgÀévÉªÀé ZÀAzÀæ¥Àà UÉÆĂUÀgÉ,Release amount to Smt. Parvatevva Chandrappa Gogre at namma mane yojane,24-Jan-13,25000,24-Jan-13,25000
800,10048,20-Mar-13,50466,Ashray Yojana,Ashray Yojana,Saraswatyvva  R. Naikal,"ºÀÄ-zsÁ ªÀÄ ¥Á°PÉAiÀÄ ""£ÀªÀÄä ªÀÄ£É"" AiÉÆĂd£ÉAiÀÄ CrAiÀÄ°è ªÀ¸Àw ¤ªÀiÁđtPÁ̀V gÁfĂªÀUÁA¢ü UÁæ«ÄĂt ªÀ¸Àw ¤UÀªÀÄ ¤AiÀÄ«ÄvÀ C£ÀÄzÁ£ÀºÀt ©qÀÄUÀqÉ PÀÄjvÀÄ. ²æªÀÄw. ¸ÀgÀ¸ÀévÉªÀé gÁAiÀÄ¥Àà £ÁAiÀÄ̀¯ï",For approval of Grant to benificery in vajapayye scheme.(ISHUP) Saraswatevva Rayappa Naikal,25-Mar-13,50000,26-Mar-13,50000
801,10050,20-Mar-13,49717,Ashray Yojana,Ashray Yojana,Smt Laxmavva H Vaghamode,"ºÀÄ-zsÁ ªÀÄ ¥Á°PÉAiÀÄ ""£ÀªÀÄä ªÀÄ£É"" AiÉÆĂd£ÉAiÀÄ CrAiÀÄ°è ªÀ¸Àw ¤ªÀiÁđtPÁ̀V gÁfĂªÀUÁA¢ü UÁæ«ÄĂt ªÀ¸Àw ¤UÀªÀÄ ¤AiÀÄ«ÄvÀ C£ÀÄzÁ£ÀºÀt ©qÀÄUÀqÉ PÀÄjvÀÄ. ²æĂªÀÄw. ®PÀëöäªÀé ºÀÄ ªÁWÀªÉÆĂqÉ",Release amount to Smt. Laxmavva Waghmode at namma mane yojane,25-Mar-13,50000,26-Mar-13,50000
802,10049,20-Mar-13,49713,Ashray Yojana,Ashray Yojana,Smt Basavanneva T Vagamode,"ºÀÄ-zsÁ ªÀÄ ¥Á°PÉAiÀÄ ""£ÀªÀÄä ªÀÄ£É"" AiÉÆĂd£ÉAiÀÄ CrAiÀÄ°è ªÀ¸Àw ¤ªÀiÁđtPÁ̀V gÁfĂªÀUÁA¢ü UÁæ«ÄĂt ªÀ¸Àw ¤UÀªÀÄ ¤AiÀÄ«ÄvÀ C£ÀÄzÁ£ÀºÀt ©qÀÄUÀqÉ PÀÄjvÀÄ. ²æĂªÀÄw. §¸ÀªÀuÉÚªÀé vÀÄ ªÁWÀªÉÆĂqÉ",Release amount to Smt. Basavannevva T. Waghmode at namma mane yojane,25-Mar-13,50000,26-Mar-13,50000
803,10052,20-Mar-13,50465,Ashray Yojana,Ashray Yojana,Rukmavva  M. Shinde,"ºÀÄ-zsÁ ªÀÄ ¥Á°PÉAiÀÄ ""£ÀªÀÄä ªÀÄ£É"" AiÉÆĂd£ÉAiÀÄ CrAiÀÄ°è ªÀ¸Àw ¤ªÀiÁđtPÁ̀V gÁfĂªÀUÁA¢ü UÁæ«ÄĂt ªÀ¸Àw ¤UÀªÀÄ ¤AiÀÄ«ÄvÀ C£ÀÄzÁ£ÀºÀt ©qÀÄUÀqÉ PÀÄjvÀÄ. ²æĂªÀÄw. gÀÄPÀäªÀé ªÀiÁgÀÄw ²AzsÉ",For approval of Grant to benificery in vajapayye scheme.(ISHUP) Rukmavva Maruti Shindhe,25-Mar-13,50000,26-Mar-13,50000
804,10051,20-Mar-13,49711,Ashray Yojana,Ashray Yojana,Smt Durugavva H Vaghamode,"ºÀÄ-zsÁ ªÀÄ ¥Á°PÉAiÀÄ ""£ÀªÀÄä ªÀÄ£É"" AiÉÆĂd£ÉAiÀÄ CrAiÀÄ°è ªÀ¸Àw ¤ªÀiÁđtPÁ̀V gÁfĂªÀUÁA¢ü UÁæ«ÄĂt ªÀ¸Àw ¤UÀªÀÄ ¤AiÀÄ«ÄvÀ C£ÀÄzÁ£ÀºÀt ©qÀÄUÀqÉ PÀÄjvÀÄ. ²æĂªÀÄw.zÀÄgÀUÀªÀé ºÀ£ÀªÀÄAvÀ¥Àà ªÁWÀªÉÆĂqÉ",Release amount to Smt. Durgavva Hanmantappa Waghmode at namma mane yojan,25-Mar-13,50000,26-Mar-13,50000
805,7864,24-Dec-11,42656,Capital-Asphalt,Civil,K Nagaraj,ºÀÄ«ªÁqÀđ £ÀA.45 gÀ ¨ÁUÀ®PÉÆĂl ¥ÉmÉÆæĂ¯ï ¥ÀA¥À »A¢gÀÄªÀ gÀ¸ÉÛUÉ PÁAQæĂl ¥ÉĂ«AUÀ ªÀiÁqÀÄªÀzÀÄ.,Construction of concrete paving to behand Bagalkoti petrol pump road in ward No.45 at Hubli,31-Dec-11,1003636,12-Apr-12,1003636
806,8036,28-Dec-11,43279,Capital-Asphalt,Civil,Doddamani R.M.,ºÀÄ«.ªÁqÀđ £ÀA.67 gÀ ¸ÉlèªÉÄAl UÀAUÁzsÀgÀ£ÀUÀgÀzÀ°è 4£ÉĂ PÁæ¸À M¼ÀgÀ¸ÉÛUÀ½UÉ PÁAQæĂl ¥ÉĂ«AUÀ ªÀiÁqÀÄªÀzÀÄ,Construction of concrete paving to Settlement Gangadharnagar 4th cross internal roads in ward No.67 at Hubli,31-Dec-11,302344,12-Apr-12,302344
807,8035,28-Dec-11,43220,Capital-Asphalt,Civil,Doddamani R.M.,ºÀÄ«ªÁqÀđ £ÀA.67 gÀ ¸ÉlèªÉÄAl UÀAUÁzsÀgÀ£ÀUÀgÀzÀ°è 3£ÉĂ PÁæ¸À M¼ÀgÀ¸ÉÛUÀ½UÉ PÁAQæĂl ¥ÉĂ«AUÀ ªÀiÁqÀÄªÀzÀÄ.,Construction of concrete paving to Settlement Gangadharnagar 3rd cross roads in ward No.67 at Hubli,31-Dec-11,396251,12-Apr-12,396251
808,8034,28-Dec-11,43219,Capital-Asphalt,Civil,Doddamani R.M.,ºÀÄ«ªÁqÀđ £ÀA.67 gÀ ¸ÉlèªÉÄAl UÀAUÁzsÀgÀ£ÀUÀgÀzÀ°è M¼ÀgÀ¸ÉÛUÀ½UÉ 1£ÉĂ 2£ÉĂ PÁæ¸À PÁAQæĂl ¥ÉĂ«AUÀ ªÀiÁqÀÄªÀzÀÄ.,Construction of Concrete paving to Settlement Gangadharnagar 1st & 2nd cross roads in ward No.67 at Hubli,31-Dec-11,810881,12-Apr-12,810881
809,7697,20-Dec-11,35815,Capital-Asphalt,Civil,Madnoor M.P.,"ºÀÄ.«.ªÁ.£ÀA.37gÀ ¥ÀzÁä ºË¹AUï PÁ®¤, UÀuÉĂ±ÀPÁ®¤ ºÁUÀÆ gÁzÁPÀÈµÀÚ£ÀUÀgÀzÀ°è C©üªÀÈ¢̃ C£ÀÄzÁ£ÀzÀ°è gÀ¸ÉÛUÀ¼À ¸ÀÄzÁgÀuÉ","Road improvement Under Developement fund at Padma Housing colony, Ganesh colony & Radhakrishna Nagar in ward no.37.",02-Jan-12,374685,12-Apr-12,374685
810,7891,26-Dec-11,42325,Capital-Asphalt,Civil,Abhay Constructions Hubli,ªÁqÀđ £ÀA 38 C¥ÀÆªÀđ£ÀUÀgÀ GzÁå£ÀªÀ£À ºÁUÀÆ C£ÀAzÀ£ÀUÀgÀ «ªÉĂPÁ£ÀAzÀ GzÁå£ÀªÀ£À ¥ÀPÀ̀zÀ gÀ¸ÉÛUÀ½UÉ,HDMC Ward No. 38  garden and Anadanagar Vivekanda garden saide road concrete paving work.,06-Jan-12,332083,12-Apr-12,332083
811,8040,29-Dec-11,42836,Capital-Asphalt,Civil,Bepari .Aijaz Ahmed,ºÀÄ«ªÁqÀđ £ÀA.52 gÀ vÀ©Ă§¯ÁåAqÀ ¸ÀgÀPÁj GzÀÄđ ±Á¯ÉAiÀÄ »A¨sÁUÀzÀ°è ºÁUÀÆ ¥ÀvÀÛgÀ¥ÉÆĂqïzÀ°è Cgï.¹.¹.vÉgÉzÀ ZÀgÀAr PÀlÄÖªÀzÀÄ.,Construstion of RCC Open drain to Behand Tabibland Govt. Urdu School & Pattarpodgalli in ward No.52 Hubli,09-Jan-12,350548,12-Apr-12,350548
812,8276,04-Jan-12,42866,Capital-Asphalt,Civil,Talikoti G G,ºÀÄ«ªÁ£ÀA.63gÀ ±ÀgÁªÀw£ÀUÀgÀzÀ°è PÁAQæĂl ¥ÉĂ«AUÀ ªÀiÁqÀÄªÀzÀÄ.,Construction of concrete paving to Sharavatinagar in ward NO.63 at Hubli,10-Jan-12,717955,12-Apr-12,717955
813,8420,07-Jan-12,43034,Capital-Asphalt,Civil,Basanagoudar B.Y.,ºÀÀÄ«ªÁqÀđ £ÀA.42 gÀ ¢ªÀlV NtÂ §gÀªÀÄzÉĂªÀgÀ zÉĂªÀ¸ÁÜ£ÀzÀ ªÀÄÄA¢£À gÀ¸ÉÛUÉ PÁAQæĂl ¥ÉĂ«AUÀ ºÁUÀÆ ¹.r. &UÀmÁgÀ ¤«Äđ¸ÀÄªÀzÀÄ.,Construction of concrete paving & CD Drains to Divatgi Oni infront of Baramdevar temple in ward No.42 Hubli,12-Jan-12,319570,12-Apr-12,319570
814,8463,09-Jan-12,43793,Capital-Asphalt,Civil,Hanchin V B,ªÁqÀđ £ÀA.46gÀ ¢Ă£À§AzsÀ gÀ¸ÉÛUÀ¼À°è ±ÉÆĂ®ØgÀ PÁAQæĂl ªÀiÁqÀÄªÀÅzÀÄ,Construction of sholder concrete at denbhandhu colony in ward no. 46,17-Jan-12,316461,12-Apr-12,316461
815,8502,11-Jan-12,44524,Capital-Asphalt,Civil,Hanchinmani Nagesh R,ªÁqÀđ £ÀA. 34gÀ°è ªÀlÖgÀ NtÂAiÀÄ°è ºÁUÀÆ PÀÄA§PÉÆtA ¥Áèl zÀ°è PÁAQæĂl ¥ÉĂ«AUï ªÀiÁqÀÄªÀÅzÀÄ,construction of Concrete payving  at vadar oni kumbakonam plot in ward no. 34,17-Jan-12,259927,12-Apr-12,259927
816,8598,13-Jan-12,42616,Capital-Asphalt,Civil,Gabbur Mohamadsaleem M,ºÀÄ«ªÁqÀđ £ÀA.65 gÀ J£ï.J. £ÀUÀgÀ ªÀÄvÀÄÛ C¯ÁÛ¥sÀ£ÀUÀgÀ gÀ¸ÉÛUÉ PÁAQæĂl ¥ÉĂ«AUÀ ªÀiÁqÀÄªÀzÀÄ.,Construction of concrete paving to N.A.Nagar & Altaphnagar in ward No.65 at Hubli,17-Jan-12,600431,12-Apr-12,600431
817,8596,13-Jan-12,42630,Capital-Asphalt,Civil,Gabbur M.S.,ºÀÄ.«.ªÁqÀđ £ÀA.65 gÀ dªÀ½ ¥Áèl gÀ¸ÉÛUÉ PÁAQæĂl ¥ÉĂ«AUÀ ªÀiÁqÀÄªÀzÀÄ.,Construction of concrete paving roads to Javali Plat in ward No.65 at Hubli,17-Jan-12,299850,12-Apr-12,299850
818,8752,20-Jan-12,44390,Capital-Asphalt,Civil,Hanchin V B,ªÁqÀđ £ÀA. 28gÀ «±ÉéĂ±ÀégÀ£ÀUÀgÀ ¸ÁÖ® ªÀÄÄAzÉ ¥ÁQđAUï ¸À®ÄªÁV PÁAQæĂl ¥ÉĂ«AUï ªÀiÁqÀÄªÀÅzÀÄ ºÁUÀÆ vÉgÉzÀ ZÀgÀAr ªÉÄĂ¯É Dgï.¹.¹ ¸Áèöå¨ï ºÁPÀÄªÀÅzÀÄ,Construction of RCC slab with concrete paying at vishweshwar nagar in ward no. 28,27-Jan-12,668685,12-Apr-12,668685
819,8921,25-Jan-12,42721,Capital-Asphalt,Civil,Patil Ravi .A.,ªÁqÀđ £ÀA.46gÀ ¨ÁåºÀnÖ ¥Áèl ºÁUÀÆ ²PÀj ZÁ¼À gÀ¸ÉÛUÀ¼À°è ±ÉÆĂ®ØgÀ PÁAQæĂl ªÀiÁqÀÄªÀÅzÀÄ,Construction of sholder concrete at bayhati plot in awrd no. 46,27-Jan-12,596189,12-Apr-12,596189
820,9083,30-Jan-12,44305,Capital-Asphalt,Civil,Betageri A.S.,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 01 ªÁqÀđ £ÀA  17 gÀ°èAiÀÄ «±Àé¨sÁgÀw£ÀUÀgÀ gÀ¸ÉÛ ¸ÀÄzsÁgÀuÉ ºÁUÀÆ UÁqÀđ£ÀzÀ°è ¥ÀÄl¥Ávï ºÁUÀÆ CnPÉ ¸ÁªÀiÁ£ÀÄUÀ¼À£ÀÄß C¼ÀªÀr¸ÀÄªÀÅzÀÄ.,Asphalting roads: Vishabharatnagar road & Garden footpath  and garden materials ward No. 17 of Dharwad,31-Jan-12,1194994,12-Apr-12,1194994
821,8599,13-Jan-12,42507,Capital-Asphalt,Civil,Goggi D.N.,ºÀÄ.«.ªÁ.£ÀA.54 gÀ ªÀiÁåzÀgÀ NtÂAiÀÄ°è PÁAQæĂl ¥ÉĂ«AUÀ ªÀiÁqÀÄªÀzÀÄ.,Construction of concrete paving to Mayadar Oni in ward No.54 at Hubli,19-Jan-12,664555,12-Apr-12,664555
822,9682,16-Feb-12,45434,Capital-Asphalt,Budgeted Works 2011-12,Betageri A.S.,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 12 ªÁqÀđ £ÀA 19 ¸ÀgÀ¸ÀévÀ¥ÀÆgÀzÀ°è gÀ¸ÉÛUÀ¼À£ÀÄß C©üªÀÈ¢Ư¥Àr¸ÀÄªÀÅzÀÄ.,Improvements to raod sarswatpur road ward No. 19 of Dharwad,17-Feb-12,1559066,13-Apr-12,1559066
823,11295,31-Mar-12,42524,Capital-Asphalt,Civil,Krishna N.,ºÀÄ«ªÁqÀđ £ÀA.44 gÀ vÉÆgÀ«ºÀPÀ̀® ZÁnßZÁ¼À gÀ¸ÉÛAiÀÄ JqÀ§¢UÉ Cgï.¹.¹.vÉgÉzÀ ZÀgÀArAiÀÄ ªÉÄĂ¯É ¸Áèöå§ ºÁPÀÄªÀzÀÄ,Construction of RCC Open drain & slabs to Toravihakkal Chatnichall road left side in ward No.44 at Hubli,31-Mar-12,385127,23-Apr-12,385127
824,9695,16-Feb-12,45431,Capital-Asphalt,Budgeted Works 2011-12,Betageri A.S.,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 01 ªÁqÀđ £ÀA 14 gÀ°èAiÀÄ ªÉAPÀmÉĂ±ÀégÀ PÁ®¤ ªÀÄÄRågÀ¸ÉÛ ºÁUÀÆ ªÀÄAdÄ£ÁxÀ PÁ®¤ ªÀÄÄPÀågÀ¸ÉÛ ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀÅzÀÄ.,Improvements to Roads Venkatshwar colony main road manjunath colony main road ward No. 14 of dharwad,17-Feb-12,1215758,07-May-12,1215758
825,9999,24-Feb-12,41779,Capital-Asphalt,Budgeted Works 2011-12,Mali A.M.,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03 ªÁqÀđ £ÀA 3 gÀ ¸ÉÖĂl ¨ÁåAPï PÁ®¤ ªÀÄ®¥Àæ¨sÁ PÁ®¤ ZÀ£Àß§¸ÀªÉĂ±ÀégÀ ¹.r. UÀmÁgÀ ºÁUÀÆ gÀ¸ÉÛUÀ¼À£ÀÄß ¤«Äđ¸ÀÄªÀÅzÀÄ.,State Bank colony malaprabha colony channabasaweshwar CD drain & Road ward No. 3 of Dharwad,02-Mar-12,401903,07-May-12,401903
826,10342,06-Mar-12,43059,Capital-Asphalt,Civil,Goggi D.N.,ºÀÄ«ªÁqÀđ £ÀA. 43 gÀ £ÁgÁAiÀÄt¸ÉÆĂ¥sÁ zÀUÁđ JzÀÄgÀÄUÀqÉ ºÁUÀÆ ¨sÀdAwæAiÀÄªÀgÀ ªÀÄ£ÉAiÀÄ ºÀwÛgÀ PÁAQæĂl ¥ÉĂ«AUÀ ªÀiÁqÀÄªÀzÀÄ.,Construction of concrete paving to infront of Narayanshopa Darga & near Bajentri house in ward No.43 Hubli,07-Mar-12,266930,07-May-12,266930
827,10549,13-Mar-12,45428,Capital-Asphalt,Civil,Betageri A.S.,zsÁ.«.ªÁ.£ÀA. 13 gÀ°èAiÀÄ gÁtÂZÀ£ÀßªÀÄä£ÀUÀgÀ G¥ÀgÀ¸ÉÛ ºÁUÀÆ ¥Àæw¨sÁ PÁ®¤ ªÀÄÄRågÀ¸ÉÛ ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀÅzÀÄ.,Improvements Ranichanammanagar acrossroad & Pratibha colony Main road ward No. 13 of Dharwad,14-Mar-12,1592402,07-May-12,1592402
828,10436,07-Mar-12,46253,Capital-Asphalt,Civil,Bhojagar Dinesh Duragappa,ºÀÄ.«.ªÁqÀđ £ÀA.47 gÀ ªÀÄPÁ£ÀzÁgÀUÀ°è gÀ¸ÉÛUÉ PÁAQæĂl ¥ÉĂ«AUÀ ªÀiÁqÀÄªÀÅzÀÄ.,Construction of road concrete paving to Station road Makandhar chall in ward No.47 at Hubli,14-Mar-12,181156,07-May-12,181156
829,11320,31-Mar-12,46745,Capital-Asphalt,Civil,Jadhav V.S.,z 1 gÀ°è vÀ¥ÉÆĂªÀ£À¢AzÀ eÉ.J¸ï.J¸ï. ºÉÊ¸ÀÆ̀¯ï UÉĂlªÀgÉUÉ gÀ¸ÉÛ ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀÅzÀÄ.,Improvements of road from tapovan to JSS Highscool Gate gate ward No.1 of dharwad,31-Mar-12,2901318,07-May-12,2901318
830,11294,31-Mar-12,42941,Capital-Asphalt,Civil,Jamakhandi Y Girish,ºÀÄ.«.ªÁqÀđ.£ÀA.33gÀ ºÀ©Ă§ ¯ÉĂ Omï ºÁUÀÆ gÁeÉĂAzÀæ ¥Àæ¸ÁzÀ PÁ¯ÉÆ¤ ºÁUÀÆ zÉÆĂ©WÁl gÀ¸ÉÛUÀ½UÉ RrPÀgÀt ªÀiÁqÀÄªÀzÀÄ.,"Proposed Metaling Rd at Habeeb Lay Out,Raghavengdra Colony, Dhobhi Ghat Of W No 33 hubli",19-May-12,524614,13-Jun-12,524614
831,465,21-Apr-12,46022,Capital-Asphalt,Budgeted Works 2011-12,Betageri A.S.,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀbÉĂj 2 ªÁqÀđ £ÀA 7 gÀ UÀuÉĂ±À£ÀUÀgÀ ªÀÄÄRågÀ¸ÉÛ ªÀÄvÀÄÛ G¥ÀgÀ¸ÉÛUÀ¼ÀÄ vÉ®UÀgÀ NtÂ ªÀÄvÀÄÛ ªÀÄ¢ºÁ¼À ªÀÄÄRågÀ¸ÉÛAiÀÄ PÉÆ£ÉAiÀÄ §¸ï ¸ÁÖ¥ï §½AiÀÄ gÀ¸ÉÛUÀ½UÉ qÁA§jĂPÀgÀt PÁªÀÄUÁj,Asphalting Ganeshnagar main road & crossroad thilagar oni & madihal mainroad last bus stop road ward no. 7 of dharwad,25-Apr-12,1615681,14-Jun-12,1615681
832,11208,30-Mar-12,43390,Capital-Asphalt,Civil,Basanagoudar B.Y.,ºÀÄ«ªÁqÀđ £ÀA. 42 gÀ CgÀ«AzÀ£ÀUÀgÀ ªÀÄÄRå gÀ¸ÉÛAiÀÄ §¢AiÀÄ PÀ°è£À UÀmÁgÀ zÀÄgÀ¹Û ªÀiÁqÀÄªÀzÀÄ ºÁUÀÆ §¢UÉ ±ÉÆĂ®ØgÀ gÀ¸ÉÛUÉ PÁAQæĂl ºÁPÀÄªÀzÀÄ,Construction of solder concrete paving to Arvindnagar main road side stone drains in ward No.42 at Hubli,30-Mar-12,351387,14-Jun-12,351387
833,11269,31-Mar-12,42720,Capital-Asphalt,Civil,Patil Ravi .A.,ªÁqÀđ £ÀA. 46 ºÉÆ¸ÀÆgÀ ªÀÄÄRå gÀ¸ÉÛ ºÁUÀÆ G¥ÀgÀ¸ÉÛUÀ¼À°è ±ÉÆ®ØgÀ PÁAQæĂl ªÀiÁqÀÄªÀÅzÀÄ,Repairs to sholder concrete at hosur main road in ward no. 46,31-Mar-12,467531,14-Jun-12,467531
834,11329,31-Mar-12,42871,Capital-Asphalt,Civil,Lokhande S.S.,"ºÀÄ«ªÁqÀđ £ÀA.52 gÀ «oÉÆĂ¨ÁUÀ°èAiÀÄ°è, gÁzsÁPÀÈµÀÚUÀ°èAiÀÄ DZÁAiÀÄđ zÀªÁSÁ£É JzÀÄjUÉ ºÁUÀÆ vÀ©Ă§¯ÁåAqÀzÀ ²æĂ UÀÄgÀÄ¥ÀæPÁ±À PÀÄ®PÀtÂđAiÀÄªÀgÀ ªÀÄ£É ºÀwÛgÀ gÀ¸ÉÛUÀ½UÉ PÁAQæĂl ¥ÉĂ«AUÀ ªÀiÁqÀÄªÀzÀÄ.","Construction of concrete paving to Vitobhagalli, Radhakrishnagalli, Acharya Hospital Tabibland, near Guruprasad Kulkarni house in ward No.52 at Hubli",31-Mar-12,507165,14-Jun-12,507165
835,11255,30-Mar-12,46589,Capital-Asphalt,Civil,Bhojagar Dinesh Duragappa,ºÀÄ§â½î «¨sÁUÀzÀ ¸Àgï. ¹zÀƯ¥Àà. PÀA§½ gÀ¸ÉÛAiÀÄ ¥ÀPÀ̀zÀ°ègÀÄªÀ ¥ÀvÀæPÀvÀđgÀ ¨sÀªÀ£À ªÀÄÄA¢£À gÀ¸ÉÛUÉ PÁAQæĂl ¥ÉĂ«AUÀ & M¼À ZÀgÀAr zÀÄgÀ¹Ü ªÀiÁqÀÄªÀÅzÀÄ.,Construction of concrete paving & under drainage to Sir Siddappa Kambali road & Infront of Patrakartar Bhavan in ward No.47 at Hubli,31-Mar-12,168530,14-Jun-12,168530
836,11341,31-Mar-12,43659,Capital-Asphalt,Civil,M/s N. S. Nayak and Sons,ºÀÄ.«.zÀ.ªÁqÀđ £ÀA.41 gÀ gÁdzsÁ¤ PÁ®¤ gÀ¸ÉÛUÀ½UÉ qÁA§jĂPÀgÀt ªÀiÁqÀÄªÀzÀÄ.,Providing Asphalting to Rajadhani colony roads in ward No.41 at Hubli,16-Apr-12,2300669,14-Jun-12,2300669
837,11319,31-Mar-12,43924,Capital-Asphalt,Civil,Gudageri Prakash,ºÀÄ.«.ªÁ.£ÀA.36 s¸ÀgÀ¸Àéw¥ÀÆgÀ §¸ï gÀÆl ºÁUÀÆ ªÀÄÄRå gÀ¸ÉÛUÀ¼À ¸ÀÄzsÁgÀu ªÀiÁqÀÄªÀzÀÄ,Repairs to  Sarswatipur bus root and main road ward no. 36,17-Apr-12,858690,14-Jun-12,858690
838,1135,15-May-12,42296,Capital-Asphalt,Budgeted Works 2011-12,Chikkayyanavar M.S.,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 01 ªÁqÀđ £ÀA 02  gÀ°èAiÀÄ ªÀÄºÉĂAzÀæPÀgÀ ZÁ¼À 1 ªÀÄvÀÄÛ 2£ÉĂ PÁæ¸ï gÀ¸ÉÛUÀ½UÉ ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀÅzÀÄ.,Asphalting mehenkar chaw  1 & 2nd cross road ward No. 2 of Dharwad,15-May-12,713855,09-Jul-12,713855
839,2502,28-Jun-12,47378,Capital-Asphalt,Budgeted Works 2011-12,Mali A.M.,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 03 ªÁqÀđ £ÀA 12gÀ ¸ÉÊzÁ¥ÀÆgÀ ªÀÄ¸ÀÆw NtÂ ºÁUÀÆ £ÀgÀUÀÄAzÀ ZÁ¼ÀzÀ°è qÁA§jĂPÀgÀt ºÁUÀÆ PÁAQæĂl ¥ÉĂ«AUï ªÀiÁqÀÄªÀÅzÀÄ,Councrete apving works at saidapur Roads and nargund chal Roads in ward No 12,29-Jun-12,198219,09-Jul-12,198219
840,617,25-Apr-12,42326,Capital-Asphalt,Civil,Abhay Constructions Hubli,ªÁqÀđ £ÀA. 38 gÀ D£ÀAzÀ£ÀUÀgÀ §¸ï¸ÁÖ¥ï »A¢£À G¥ÀgÀ¸ÉÛUÀ½UÉ PÁªÀÄQæl ¥ÉĂ«AUï ªÀiÁqÀÄªÀzÀÄ,Providing Concrete paying at  HDMC  Ward No. 38 Anadanagar Bus Stop sub  roads.,03-May-12,344312,09-Jul-12,344312
841,776,30-Apr-12,44108,Capital-Asphalt,Civil,Chikkayyanavar M.S.,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 01 ªÁqÀđ £ÀA 01 gÀ°è PÉ®UÉĂj UÁæªÀÄ zÁ½NtÂ ºÁUÀÆ §ÄqÀØ¥Àà£ÀªÀgÀ NtÂ gÀ¸ÉÛUÀ¼À ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀÅzÀÄ.,Asphalting Road Kelagiri Oni & Budappanavar Oni  Dhali oni  ward No. 1 of Dharwad,04-May-12,800502,09-Jul-12,800502
842,917,09-May-12,43480,Capital-Asphalt,Civil,Abhay Constructions Hubli,ºÀÄ.«.ªÁ.£ÀA. 38gÀ D£ÀAzÀ£ÀUÀgÀzÀ°è gÀ¸ÉÛUÀ½UÉ PÁAPÉæĂl gÀ¸ÉÛ C©üªÀÈ¢̃ ªÀiÁqÀÄªÀÅzÀÄ.,Providing and Laying Road Concrete at Ananda Nagar South In Ward no. 38.,10-May-12,1011344,09-Jul-12,1011344
843,363,18-Apr-12,43455,Capital-Asphalt,Civil,Jamakhandi Y Girish,ºÀÄ.«.ªÁqÀđ.£ÀA.33gÀ zÉÆĂ©WÁl gÀ¸ÉÛAiÀÄ°è gÁAiÀÄ̀gÀ C¥ÁlđªÉÄAl¢AzÀ zÉÆĂ©WÁl £Á¯ÁzÀªÀgÉUÉ 230«ÄĂ.«ÄĂ ªÁå¸ÀzÀ M¼ÀZÀgÀAr PÉÆ¼ÀªÉ ºÁPÀÄªÀzÀÄ.,Proposed UGD Line in Dhobhi Ghat Of W No 33 Hubli,19-May-12,343501,09-Jul-12,343501
